SVR,xgboost,RNN,CNN-LSTM,NBEATS,KG-GCN-LSTM
139.33375296592703,1096.681676765379,21082.028149342532,21082.028149342532,82305.20531785142,98603.20531785142
567.0016440933078,4671.702561114499,6637.695498369517,6637.695498369517,3145.014230513798,3145.014230513798
1896.3938360049813,861.1019393601288,44327.15866196444,44327.15866196444,9470.788333535253,9470.788333535253
1698.7021574096536,1735.2199515398536,21105.141629888345,21105.141629888345,13039.483708738077,13039.483708738077
115.38420949076354,1959.1199912033464,14610.062340756229,14610.062340756229,15827.158839054871,15827.158839054871
184.0105300507304,3246.062923418521,78734.33932194309,65081.33932194309,74822.57873354916,94809.57873354916
172.18902036840208,242.56486082235708,1273.5521453965207,1273.5521453965207,2607.41303603701,2607.41303603701
197.80701827056404,4291.748409340143,3730.80308912008,3730.80308912008,4616.849262796492,4616.849262796492
2060.6419975281183,12609.142197915062,1343.6696118678117,1343.6696118678117,1496.0899092050083,1496.0899092050083
2021.74007650649,9091.047842083128,62664.11201382846,50636.11201382846,34512.84162794885,53925.84162794885
140.6300153317125,2344.733796998267,8617.65201944485,8617.65201944485,3007.520125997758,3007.520125997758
314.569110253913,2112.3690363939754,7362.55468106966,7362.55468106966,7679.580551834158,7679.580551834158
271.103703103746,1367.8864065417345,7437.321482383046,7437.321482383046,9755.763277048913,9755.763277048913
2760.185062377134,775.9915923885352,20554.10925114559,20554.10925114559,84327.75332724278,99459.75332724278
686.9083244186179,295.5031217168926,8832.373349734202,8832.373349734202,23702.555218378893,23702.555218378893
1280.0479234135971,1151.272466309906,8584.789055756355,8584.789055756355,5869.562418588162,5869.562418588162
271.723544996699,466.23542782615147,10260.515804875087,10260.515804875087,18259.3238826656,18259.3238826656
524.0075168522175,766.9221889607746,34491.926198463225,34491.926198463225,8985.695500500775,8985.695500500775
417.1914455388472,2086.8790407718334,43254.64959560627,43254.64959560627,5987.938480527716,5987.938480527716
152.37031854010954,8704.260574651255,35827.13072293893,35827.13072293893,10248.01516965565,10248.01516965565
778.8261127284045,4099.964353195941,699.4027274438935,699.4027274438935,28189.544827612863,28189.544827612863
233.99724001708776,4202.230217782556,73007.96749847264,62236.967498472644,70654.71689065959,83514.71689065959
460.8748754641748,1338.6287276950284,15579.47171022742,15579.47171022742,56276.56897466749,67712.56897466749
165.96253201482156,1462.5624954324012,44556.47074090604,44556.47074090604,14434.872929498846,14434.872929498846
174.5437677728473,6211.674398385111,796.7966327042952,796.7966327042952,13572.86142853869,13572.86142853869
154.80186209749857,1840.6827616097185,29147.54936979048,29147.54936979048,3724.9438386465113,3724.9438386465113
535.3767821552516,4477.567807004105,7274.615914165844,7274.615914165844,5871.794069945154,5871.794069945154
379.211355979309,2103.0293230496586,15389.37860951248,15389.37860951248,3336.5090997178563,3336.5090997178563
272.652819550812,3532.8048998169857,16560.503346107696,16560.503346107696,25305.440064216447,25305.440064216447
207.45887047989208,1045.3443500923252,4572.467385565905,4572.467385565905,14677.569044966132,14677.569044966132
109.1235641643214,2916.98637820961,3166.818238134791,3166.818238134791,118301.1693767228,157512.1693767228
186.21800375470224,445.53940569872384,38244.16452266461,38244.16452266461,3488.821076094249,3488.821076094249
336.9030385308941,770.2716080845115,1002.144934242052,1002.144934242052,3426.128370118888,3426.128370118888
113.20269196055877,316.7306256202212,6242.378276013237,6242.378276013237,27800.1240315692,27800.1240315692
216.57864564981125,3507.131326572786,22678.94039667425,22678.94039667425,113042.86269361709,161360.8626936171
200.95595603742183,1995.9979015555157,3531.8105136371264,3531.8105136371264,2606.690918985933,2606.690918985933
263.29055223265243,4440.267524515844,8660.50989637065,8660.50989637065,86006.97780515895,96180.97780515895
176.66510857909594,2634.535322182827,19026.96107489102,19026.96107489102,28122.227640212022,28122.227640212022
1270.4482480716456,784.3650379781292,541.3566924337111,541.3566924337111,3743.104660437606,3743.104660437606
63.70941144938234,840.7433098573721,45368.622140729625,45368.622140729625,18186.864984632488,18186.864984632488
700.9582537408677,13356.53173487601,5130.448228769536,5130.448228769536,2509.9447886297694,2509.9447886297694
52736.45855481144,1233.5275373315517,24249.90803090855,24249.90803090855,1295.3950887552162,1295.3950887552162
393.9617486786485,10806.828184396856,41144.89252863656,41144.89252863656,2488.736334226338,2488.736334226338
530.486420493323,1121.9914167425936,161917.38043624576,123494.38043624576,2717.1958254165143,2717.1958254165143
1532.9620550952004,1261.0368531019035,3708.010472065944,3708.010472065944,2181.0785730013463,2181.0785730013463
323.30394095117003,2260.0476605249164,47381.13187492653,47381.13187492653,2005.6572386839523,2005.6572386839523
107.51109098474944,2631.046424015808,1323.1493484599937,1323.1493484599937,2886.191220111132,2886.191220111132
161.43501443108,536.1213737161147,14565.293873009485,14565.293873009485,15913.123232261243,15913.123232261243
122.7566851716428,6989.402689584503,73048.9393591462,58990.9393591462,6237.143633087877,6237.143633087877
173.8094688214979,3485.1281720198954,5970.735710315335,5970.735710315335,52354.61275458675,65367.61275458675
200.18371132422087,649.9053629029085,37290.34455257328,37290.34455257328,2691.21996559446,2691.21996559446
150.7205385315155,2450.509518149058,9365.219043888488,9365.219043888488,20458.530479520305,20458.530479520305
173.08056555617114,866.8133899398118,6108.511923176101,6108.511923176101,22952.34892819783,22952.34892819783
330.4116754064145,1129.1195244823648,2973.812014358752,2973.812014358752,100872.00677200378,137004.00677200378
482.6111358366805,824.3712311466394,3158.397583908174,3158.397583908174,39722.39225189825,53462.39225189825
245.0428868873528,1426.8101634089733,2574.0445445790824,2574.0445445790824,20812.055143782007,20812.055143782007
718.0771268182533,1517.44893070209,16781.546119604784,16781.546119604784,2438.508715240195,2438.508715240195
766.1647150439038,1220.6538535030252,3050.5516704219453,3050.5516704219453,3056.75841615097,3056.75841615097
82.0059191347715,764.9656647518364,2088.882373511124,2088.882373511124,6450.96227087732,6450.96227087732
93.53329259641052,205.81706285184387,23792.15814343158,23792.15814343158,461278.0562340528,461278.0562340528
149.86763409530928,3152.703978679477,104471.5860526494,52835.58605264941,4230.5402505953625,4230.5402505953625
314.73711977900905,33568.67002884583,12856.375159640753,12856.375159640753,32085.85337618971,32085.85337618971
483.9867837900856,4785.622353005362,747.9840496667942,747.9840496667942,18557.57849903433,18557.57849903433
162.82486867100826,2262.0139880805277,22278.687997773894,22278.687997773894,87439.65056911946,148009.65056911946
751.0008511999205,35302.595261902425,1368.5520283823082,1368.5520283823082,107185.53225605364,140953.53225605364
719.3887584397622,525.1774780307461,13536.092581317273,13536.092581317273,4228.047501921958,4228.047501921958
228.69334812010624,1039.762051961343,9051.86393512202,9051.86393512202,38979.68004102986,58165.68004102986
751.2476479021018,1057.102441659052,4717.045530808985,4717.045530808985,13048.228112546643,13048.228112546643
796.5304485822198,602.7928388553511,3388.0876669163604,3388.0876669163604,1361.510671801973,1361.510671801973
57.138818287012334,4612.391415889221,6479.359876035859,6479.359876035859,14797.607287654946,14797.607287654946
124.8505462904098,1197.7798134799098,9827.09751092029,9827.09751092029,2654.355388202181,2654.355388202181
132.61895642134064,1073.9341802750223,25524.146863108534,25524.146863108534,41913.76027953946,52635.76027953946
178.81320631684687,3073.466714417014,26201.519230628885,26201.519230628885,58083.964315362886,74908.96431536289
173.60874664071693,956.2069807412298,5825.052090481064,5825.052090481064,12800.126958252851,12800.126958252851
2992.91949809971,5047.938060820291,94374.03440496016,75775.03440496016,17815.836926023916,17815.836926023916
651.555157771056,4182.11353918742,17188.310708644116,17188.310708644116,31629.642590039697,31629.642590039697
2922.12690536139,924.4299384340144,87847.79629740374,74524.79629740374,3526.045502214223,3526.045502214223
76.87035096507655,805.1444385056714,25445.29606770155,25445.29606770155,497528.028556051,497528.028556051
231.66287072244623,844.4581291997238,7004.498095719154,7004.498095719154,23240.976984924266,23240.976984924266
631.5351276031195,2940.0493563052128,11286.93234047083,11286.93234047083,11719.861970548136,11719.861970548136
177.8570026201071,2537.546351432581,28611.88870376059,28611.88870376059,21456.383917010557,21456.383917010557
115.4579549777705,1512.8572231473076,47678.41174040576,47678.41174040576,6110.323339185621,6110.323339185621
64.02143614753255,568.7654873036405,11262.035668862312,11262.035668862312,51589.673399864056,71323.67339986406
232.91787481113133,2091.18559693968,19915.922720821567,19915.922720821567,26003.266571832464,26003.266571832464
49.969965667867456,711.4973368420862,20398.743287704958,20398.743287704958,12425.1610292172,12425.1610292172
186.81420053585657,462.98358552849743,31186.10513675136,31186.10513675136,2060.039246934908,2060.039246934908
181.06975787211104,3286.753087903403,172249.85481442898,122587.85481442898,2978.2032717963853,2978.2032717963853
148.1113044631226,3273.1924716466287,31826.12652059767,31826.12652059767,18522.77359615665,18522.77359615665
493.8500527947054,593.4979480534817,37793.84882524748,37793.84882524748,3957.3928125025377,3957.3928125025377
181.3149404835256,1122.4663772599297,35006.6120359479,35006.6120359479,75091.66328717349,87813.66328717349
1164.0670039967524,2060.553066790764,45561.2469954964,45561.2469954964,4219.116633273567,4219.116633273567
132.83764104969146,592.2267389150569,25103.72242399425,25103.72242399425,58194.89104635699,72036.89104635699
83.14754482579298,938.3868900472232,9348.715381959208,9348.715381959208,7529.403478027176,7529.403478027176
384.87833461622296,2567.0020838531086,22398.23565749621,22398.23565749621,32834.47434600032,32834.47434600032
92.67184191747758,964.5855982191068,3102.881810682875,3102.881810682875,11040.325200438589,11040.325200438589
1115.8424881562048,761.3076436982301,8294.87642534357,8294.87642534357,10196.918899930442,10196.918899930442
64.58302174000427,6644.975716823175,4260.670716162922,4260.670716162922,39469.29066413844,39469.29066413844
146.1451974908259,1565.405260213886,30367.73578493721,30367.73578493721,17373.911237742803,17373.911237742803
512.7530875409991,2398.534042999724,5047.747786120664,5047.747786120664,39889.95323168623,39889.95323168623
218.33863683192172,835.1354842034774,21710.315753835304,21710.315753835304,2972.212638474594,2972.212638474594
180.32814818083983,481.7866092402874,18741.999448467588,18741.999448467588,2433.152734028025,2433.152734028025
1252.921826518267,666.7483377427452,2952.845761882664,2952.845761882664,26271.3760268992,26271.3760268992
813.6610685145104,2748.594510612506,19435.07449277684,19435.07449277684,38888.35602299847,58858.35602299847
141.3667854061412,1248.3931209106534,3107.08030207047,3107.08030207047,538683.2711172506,538683.2711172506
85.87394462453673,2761.8170721012843,25790.928421058023,25790.928421058023,43439.99146862842,103073.99146862842
135.37100510047196,2456.650393650008,21680.83867654452,21680.83867654452,20929.91840862652,20929.91840862652
228.19072409237305,2092.763936055205,6387.079022438301,6387.079022438301,6048.405457167163,6048.405457167163
45.4017194266907,1066.5931040325888,30106.506821185496,30106.506821185496,53587.49707531111,72257.49707531111
89.88784755918904,775.4300100820823,31508.44463307263,31508.44463307263,6496.062414243121,6496.062414243121
1558.7512194532578,4314.4095701182505,104981.9029658578,36185.90296585779,55473.720560014204,103017.7205600142
358.0012658703702,1254.7526713406562,1890.1040214874297,1890.1040214874297,12014.519491229074,12014.519491229074
117.06624500119248,664.0497961342638,13180.293194703394,13180.293194703394,5357.1128680551465,5357.1128680551465
1832.6061544657584,353.81414862629424,22769.39262720958,22769.39262720958,3645.9854626616666,3645.9854626616666
455.6896107268152,875.5294546030323,56261.27938134316,44588.27938134316,24189.776540192543,24189.776540192543
78.90465485016512,921.1220455945684,4243.439479896815,4243.439479896815,2527.199123853209,2527.199123853209
320.050865712991,710.1319212928311,2405.1211572952725,2405.1211572952725,37402.72945135783,37402.72945135783
1312.8787924064611,5195.218051672517,25294.36951040276,25294.36951040276,43233.93411221659,54028.93411221659
495.0291709969711,1070.7322191451694,15068.718757558629,15068.718757558629,5482.423102314642,5482.423102314642
417.65170083477074,3621.3213097149337,123653.64874555984,74764.64874555984,13761.60357472609,13761.60357472609
90.1429167841378,892.3082788809967,2611.5408911020804,2611.5408911020804,9581.315622446537,9581.315622446537
85.23070023401013,847.0617558990315,14185.26916564531,14185.26916564531,15530.81343567342,15530.81343567342
1172.8327040865397,1951.7738827125063,22357.02039763817,22357.02039763817,46650.11328552404,66033.11328552404
249.9681555948544,435.828927273595,2027.595616091326,2027.595616091326,3374.812235119706,3374.812235119706
131.74013120265056,422.4056421509583,5940.514910425846,5940.514910425846,13119.56838813288,13119.56838813288
217.8927570852393,18955.684978265283,5468.1749695837325,5468.1749695837325,55302.8015645938,107796.8015645938
96.80293784211496,467.2145383463689,1957.8236589135445,1957.8236589135445,34747.56451478385,50772.56451478385
13084.140864565348,1723.8249305914271,2778.586249394654,2778.586249394654,235230.18759003325,235230.18759003325
242.85071141486057,506.543019685752,20731.000395817005,20731.000395817005,5128.7691985632455,5128.7691985632455
841.6085485280906,2206.24118676358,94995.79688545028,77096.79688545028,6035.209012360269,6035.209012360269
191.96956346591165,4146.954373391452,5586.977410692297,5586.977410692297,1704.3004549346656,1704.3004549346656
354.4125292764156,1052.7866256933837,3336.345074247596,3336.345074247596,2246.705123899839,2246.705123899839
67.36857802087209,1509.123409407712,14918.666675290697,14918.666675290697,6838.6702512760485,6838.6702512760485
134.50385920531815,552.5230952627103,984.0851887752352,984.0851887752352,1305.8623839435677,1305.8623839435677
366.5831146327678,1135.6527152869633,14250.624577907813,14250.624577907813,28825.63571552197,28825.63571552197
86.08217335606027,2640.600324288372,9443.34937380829,9443.34937380829,1831.365169942188,1831.365169942188
392.3657082253642,476.9639619651617,9855.441049881078,9855.441049881078,19371.944028185237,19371.944028185237
521.976211966304,2017.3130782046533,39438.34770393433,39438.34770393433,44277.0385040395,58716.0385040395
354.9680401911444,314.520960085961,3609.487037199949,3609.487037199949,18062.442023816617,18062.442023816617
301.9940815747965,1864.6464270920155,24049.79359106569,24049.79359106569,12243.595676475365,12243.595676475365
48.30235184168322,3337.0661935966464,4831.655333906927,4831.655333906927,4151.655132332423,4151.655132332423
170.5497286604262,681.6327963830532,4729.75932326272,4729.75932326272,2285.958589414906,2285.958589414906
182.5512729221724,4517.825473647199,23657.988859876292,23657.988859876292,6541.647634425421,6541.647634425421
529.1701038811397,462.6974562774719,9217.892526073698,9217.892526073698,6348.164015521472,6348.164015521472
130.46200631677678,1904.395785086748,18456.60922968769,18456.60922968769,21088.581248208084,21088.581248208084
227.45687859759585,18635.35472651842,15222.491093265484,15222.491093265484,26495.97923453812,26495.97923453812
477.6969063702267,2321.264463111498,13844.3613329669,13844.3613329669,4786.835651734013,4786.835651734013
145.3148204815185,1182.2432961313075,35943.02684440057,35943.02684440057,5376.3320934874855,5376.3320934874855
117.08840414417176,723.738381438196,7454.569287860628,7454.569287860628,28885.464165818445,28885.464165818445
183.39548381212524,783.7926548820906,224642.77317052704,224642.77317052704,33825.86158967799,33825.86158967799
384.683977744724,410.7368511128472,9414.86446061298,9414.86446061298,3454.8634912790694,3454.8634912790694
207.90020942434865,15224.174019949716,10453.787665033651,10453.787665033651,13362.72278208863,13362.72278208863
806.4760117802265,5491.604668252263,3957.774757511778,3957.774757511778,4943.586039589477,4943.586039589477
112.68557401447045,1713.0646432566205,18142.57861880405,18142.57861880405,4999.986920992402,4999.986920992402
512.1262170793042,2621.70137055318,14467.70846436549,14467.70846436549,3523.1614800638404,3523.1614800638404
474.29331267908697,684.5905807481191,7002.06695269936,7002.06695269936,8944.875196996267,8944.875196996267
189.607530108648,1281.6577301046927,1449.637278260716,1449.637278260716,5255.876371050726,5255.876371050726
706.2871719298555,476.9775634907478,1890.833929016022,1890.833929016022,22981.802707258197,22981.802707258197
425.21090186437584,507.0990929325905,3412.160820728436,3412.160820728436,34744.37903371875,34744.37903371875
330.0382936537089,1062.8508430008146,44012.90008986913,44012.90008986913,2904.222877264528,2904.222877264528
64.33039537169779,991.9455450077904,12181.818220872285,12181.818220872285,208186.3769373419,208186.3769373419
109.06242875162992,259.8675789692542,5882.365366846176,5882.365366846176,13934.294492648669,13934.294492648669
79.22617989513635,1124.0196459741658,3831.328329166525,3831.328329166525,156284.31202459545,194187.31202459545
178.46702242544427,1771.576292668689,19992.045006360844,19992.045006360844,8642.905119004126,8642.905119004126
107.3030999009022,786.3253426313219,18877.73758422384,18877.73758422384,11459.1957991955,11459.1957991955
439.6239384136406,759.1697011989826,16956.71480859367,16956.71480859367,1378.24396958634,1378.24396958634
176.7382028230389,580.200414118907,23397.179427270345,23397.179427270345,2645.6231212843936,2645.6231212843936
590.0173281963781,960.3076358389712,3746.626694436444,3746.626694436444,22740.18112679433,22740.18112679433
902.9739172295084,1088.534226703254,11147.660769456816,11147.660769456816,2798.3726898535147,2798.3726898535147
146.24701636897584,542.8904287746476,3046.701585049787,3046.701585049787,33758.03377945994,33758.03377945994
364.2329544453264,1659.128020564113,6572.032519864117,6572.032519864117,5835.203789628461,5835.203789628461
963.5718527982252,3367.1985544683234,5714.461732428481,5714.461732428481,12597.434719775303,12597.434719775303
59.2112121530025,551.6560590202937,7580.652155742789,7580.652155742789,5755.488609815388,5755.488609815388
78.77733486680727,1909.9012421211055,9501.224766178791,9501.224766178791,4866.063672546013,4866.063672546013
465.7781154832933,7918.58593132169,1578.198837049852,1578.198837049852,13392.39768199423,13392.39768199423
148.1301423094155,980.2579854587386,18979.032959639117,18979.032959639117,5473.87669940889,5473.87669940889
64.96404548220266,3110.5761043975403,4429.139850227108,4429.139850227108,51213.74856570174,69972.74856570174
197.01835815837967,1661.270562548974,1645.2671308871866,1645.2671308871866,73241.38467837077,83511.38467837077
450.6775785990286,699.948863710085,5080.415067233161,5080.415067233161,6575.717337764076,6575.717337764076
99.26135078840365,556.0889607842666,15578.296551527295,15578.296551527295,44969.417860011745,106225.41786001174
88.4649471829452,2013.673940595496,11868.652836391591,11868.652836391591,25666.12947697317,25666.12947697317
29.020572307649736,577.5447928695496,8156.928990310551,8156.928990310551,1938.1044939572064,1938.1044939572064
149.62561484120022,1804.7419135588584,12710.632178659038,12710.632178659038,21198.368441480518,21198.368441480518
401.5978702591542,1126.738520119792,37372.38965462902,37372.38965462902,28776.04423928395,28776.04423928395
355.44566088666005,792.0889925330611,39779.80995607464,39779.80995607464,1599.333246555756,1599.333246555756
505.02183982657175,247.85347580027255,138749.94028716983,83124.94028716983,34518.955494363334,34518.955494363334
403.6457254647965,1285.6773432457503,19893.419059181888,19893.419059181888,1658.641349541212,1658.641349541212
331.92390717965066,2444.06120949175,22760.49274264645,22760.49274264645,2289.690713293912,2289.690713293912
222.66368946671588,448.256316328363,1448.548240231676,1448.548240231676,6341.667051765503,6341.667051765503
273.71616035334523,1336.4959305033246,146461.11288308387,83319.11288308387,8404.797434422851,8404.797434422851
211.1667056712293,622.7220712834745,11834.786574241756,11834.786574241756,22643.54559192924,22643.54559192924
1207.2873062345636,11588.38628226795,36792.96784633431,36792.96784633431,26730.51733666589,26730.51733666589
117.37566329938188,689.7117152054162,61484.31308909856,41984.31308909856,17144.684474273297,17144.684474273297
1278.2339179161204,2982.475920868674,94431.80570323898,80024.80570323898,1998.406370190128,1998.406370190128
51.53289629715145,1014.0799639587972,10865.970143825412,10865.970143825412,5911.994411095641,5911.994411095641
56.89171946423566,1000.2208952284392,5704.155832237838,5704.155832237838,54307.24694875254,104997.24694875254
185.79960653923257,6029.425302596267,19372.285270635228,19372.285270635228,3923.893219204665,3923.893219204665
241.23534955489944,2569.5323415597127,767.7454778541374,767.7454778541374,3551.698696454967,3551.698696454967
244.92033707713085,1523.2212600415526,108593.90913099366,53958.90913099366,835.4253851177274,835.4253851177274
439.64343746021433,645.5303493420455,8929.571425872386,8929.571425872386,4916.922753171756,4916.922753171756
427.2355707874612,3892.7904674671104,2693.431875042812,2693.431875042812,44432.38007618142,55673.38007618142
35.2582215728995,387.8341105264337,30722.04788446362,30722.04788446362,5539.409399718935,5539.409399718935
107.018838744616,1233.5527614041146,12406.552914393738,12406.552914393738,56973.644460974,74169.644460974
109.4347571992904,1123.0498258816035,20598.22907132862,20598.22907132862,4309.544275847689,4309.544275847689
331.9203267359681,901.2301364217288,4180.288864891613,4180.288864891613,9091.823515250386,9091.823515250386
225.27647333807596,750.5820685394835,27349.53086872601,27349.53086872601,4978.071724864818,4978.071724864818
169.28819474773155,2883.860790727684,1733.5399185087526,1733.5399185087526,11918.555097248927,11918.555097248927
305.7464841536138,810.6833559788755,7648.930398984527,7648.930398984527,56944.30554215111,76579.30554215111
81.64758551428076,635.0119364276699,19493.88874896378,19493.88874896378,15268.277211278228,15268.277211278228
213.7127348786326,563.7830503576732,36494.75455748972,36494.75455748972,3700.722964985948,3700.722964985948
311.09809889950566,5810.898755400991,11805.966676950373,11805.966676950373,12930.83184693084,12930.83184693084
156.1699261780417,328.63418199673686,30244.073692969563,30244.073692969563,2272.6626370504646,2272.6626370504646
441.8151370000794,2943.780411735555,45730.00305872057,45730.00305872057,2881.383390654381,2881.383390654381
207.70923446281796,530.5591148158901,25213.15382130093,25213.15382130093,15837.69281273747,15837.69281273747
223.7916421633977,1284.5740106357437,46892.86556096788,46892.86556096788,3480.7073390525293,3480.7073390525293
61.38694006893628,899.2362944136365,87525.61542504354,73271.61542504354,2776.375435145685,2776.375435145685
