SVR,XGBOOST,RNN,CNN-LSTM,NBEATS,KG-GCN-LSTM,KG-CNN-LSTM
141.3667854061412,1248.3931209106534,3107.08030207047,,,,538683.2711172506
85.87394462453673,2761.8170721012843,25790.928421058023,,,,103073.99146862842
135.37100510047196,2456.650393650008,21680.83867654452,,,,20929.91840862652
228.19072409237302,2092.763936055205,6387.079022438301,,,,6048.405457167163
45.4017194266907,1066.5931040325888,30106.506821185496,,,,72257.49707531111
89.88784755918904,775.4300100820823,31508.44463307263,,,,6496.062414243121
1558.7512194532578,4314.4095701182505,104981.90296585781,,,,103017.72056001419
358.0012658703702,1254.7526713406562,1890.1040214874297,,,,12014.519491229074
117.06624500119248,664.0497961342638,13180.293194703394,,,,5357.1128680551465
1832.6061544657584,353.81414862629424,22769.39262720958,,,,3645.9854626616666
455.6896107268152,875.5294546030323,56261.27938134316,,,,24189.776540192543
78.90465485016512,921.1220455945685,4243.439479896815,,,,2527.199123853209
320.050865712991,710.1319212928311,2405.1211572952725,,,,37402.72945135783
1312.8787924064611,5195.218051672517,25294.36951040276,,,,54028.93411221659
495.02917099697106,1070.7322191451694,15068.718757558629,,,,5482.423102314642
417.65170083477074,3621.3213097149337,123653.64874555984,,,,13761.60357472609
90.1429167841378,892.3082788809967,2611.5408911020804,,,,9581.315622446535
85.23070023401013,847.0617558990315,14185.26916564531,,,,15530.81343567342
1172.8327040865395,1951.7738827125065,22357.020397638174,,,,66033.11328552404
249.96815559485438,435.828927273595,2027.595616091326,,,,3374.812235119706
131.74013120265056,422.4056421509583,5940.514910425846,,,,13119.568388132879
217.8927570852393,18955.684978265283,5468.1749695837325,,,,107796.8015645938
96.80293784211496,467.2145383463689,1957.8236589135443,,,,50772.56451478385
13084.140864565348,1723.8249305914273,2778.586249394654,,,,235230.18759003325
242.85071141486057,506.543019685752,20731.000395817005,,,,5128.7691985632455
841.6085485280906,2206.2411867635797,94995.79688545027,,,,6035.209012360269
191.96956346591165,4146.954373391452,5586.977410692297,,,,1704.3004549346656
354.41252927641557,1052.7866256933837,3336.345074247596,,,,2246.705123899839
67.36857802087209,1509.123409407712,14918.666675290695,,,,6838.6702512760485
134.50385920531815,552.5230952627103,984.0851887752351,,,,1305.8623839435675
366.5831146327678,1135.6527152869633,14250.624577907813,,,,28825.63571552197
86.08217335606027,2640.600324288372,9443.34937380829,,,,1831.3651699421882
392.36570822536424,476.9639619651617,9855.441049881078,,,,19371.944028185233
521.976211966304,2017.3130782046535,39438.34770393433,,,,58716.0385040395
354.9680401911444,314.520960085961,3609.487037199949,,,,18062.442023816617
301.99408157479655,1864.6464270920155,24049.79359106569,,,,12243.595676475363
48.30235184168322,3337.0661935966464,4831.655333906927,,,,4151.655132332423
170.5497286604262,681.6327963830532,4729.75932326272,,,,2285.958589414906
182.5512729221724,4517.825473647199,23657.988859876295,,,,6541.647634425421
529.1701038811397,462.6974562774719,9217.892526073698,,,,6348.164015521472
130.46200631677678,1904.395785086748,18456.609229687692,,,,21088.581248208084
227.45687859759582,18635.35472651842,15222.491093265484,,,,26495.979234538117
477.6969063702267,2321.264463111498,13844.361332966899,,,,4786.835651734013
145.3148204815185,1182.2432961313077,35943.02684440057,,,,5376.3320934874855
117.08840414417175,723.738381438196,7454.569287860628,,,,28885.464165818445
183.39548381212524,783.7926548820906,224642.77317052704,,,,33825.86158967799
384.68397774472396,410.73685111284715,9414.86446061298,,,,3454.8634912790694
207.90020942434862,15224.174019949716,10453.787665033651,,,,13362.72278208863
806.4760117802265,5491.604668252263,3957.7747575117774,,,,4943.586039589477
112.68557401447043,1713.0646432566205,18142.578618804055,,,,4999.986920992402
512.1262170793042,2621.70137055318,14467.70846436549,,,,3523.1614800638404
474.29331267908697,684.5905807481191,7002.06695269936,,,,8944.875196996267
189.60753010864798,1281.6577301046927,1449.6372782607161,,,,5255.876371050726
706.2871719298555,476.9775634907478,1890.833929016022,,,,22981.802707258194
425.21090186437584,507.0990929325905,3412.1608207284357,,,,34744.37903371875
330.0382936537089,1062.8508430008146,44012.90008986913,,,,2904.222877264528
64.33039537169779,991.9455450077905,12181.818220872283,,,,208186.3769373419
109.06242875162991,259.8675789692542,5882.365366846176,,,,13934.294492648669
79.22617989513635,1124.0196459741658,3831.3283291665252,,,,194187.31202459542
178.46702242544427,1771.5762926686887,19992.045006360844,,,,8642.905119004126
107.3030999009022,786.3253426313219,18877.73758422384,,,,11459.1957991955
439.6239384136406,759.1697011989826,16956.71480859367,,,,1378.24396958634
176.7382028230389,580.200414118907,23397.179427270345,,,,2645.6231212843936
590.0173281963781,960.3076358389711,3746.626694436444,,,,22740.181126794334
902.9739172295083,1088.534226703254,11147.660769456816,,,,2798.3726898535147
146.24701636897584,542.8904287746476,3046.701585049787,,,,33758.03377945994
364.2329544453264,1659.128020564113,6572.032519864117,,,,5835.203789628461
963.5718527982251,3367.1985544683234,5714.461732428481,,,,12597.434719775303
59.2112121530025,551.6560590202937,7580.652155742789,,,,5755.488609815388
78.77733486680727,1909.9012421211057,9501.224766178793,,,,4866.063672546013
465.7781154832933,7918.58593132169,1578.198837049852,,,,13392.39768199423
148.1301423094155,980.2579854587386,18979.032959639113,,,,5473.87669940889
64.96404548220266,3110.5761043975403,4429.139850227108,,,,69972.74856570174
197.01835815837967,1661.270562548974,1645.2671308871866,,,,83511.38467837077
450.6775785990286,699.948863710085,5080.415067233161,,,,6575.717337764076
99.26135078840363,556.0889607842666,15578.296551527297,,,,106225.41786001174
88.4649471829452,2013.6739405954957,11868.652836391593,,,,25666.129476973172
29.020572307649736,577.5447928695496,8156.928990310551,,,,1938.1044939572064
149.62561484120022,1804.7419135588582,12710.632178659038,,,,21198.368441480514
401.5978702591542,1126.738520119792,37372.38965462902,,,,28776.04423928395
355.44566088666005,792.0889925330611,39779.80995607464,,,,1599.333246555756
505.02183982657175,247.85347580027258,138749.94028716985,,,,34518.955494363334
403.64572546479644,1285.6773432457505,19893.419059181888,,,,1658.641349541212
331.92390717965066,2444.06120949175,22760.492742646446,,,,2289.690713293912
222.66368946671588,448.256316328363,1448.5482402316761,,,,6341.667051765503
273.71616035334523,1336.4959305033246,146461.11288308387,,,,8404.797434422851
211.1667056712293,622.7220712834745,11834.786574241756,,,,22643.545591929236
1207.2873062345636,11588.38628226795,36792.96784633431,,,,26730.517336665886
117.37566329938187,689.7117152054162,61484.313089098556,,,,17144.684474273297
1278.2339179161204,2982.475920868674,94431.80570323898,,,,1998.4063701901282
51.53289629715145,1014.0799639587972,10865.970143825412,,,,5911.994411095641
56.89171946423566,1000.2208952284391,5704.155832237838,,,,104997.24694875254
185.79960653923257,6029.425302596267,19372.285270635228,,,,3923.893219204665
241.23534955489944,2569.5323415597127,767.7454778541374,,,,3551.698696454967
244.92033707713085,1523.2212600415526,108593.90913099366,,,,835.4253851177274
439.64343746021433,645.5303493420455,8929.571425872386,,,,4916.922753171756
427.2355707874612,3892.7904674671104,2693.431875042812,,,,55673.38007618142
35.2582215728995,387.83411052643373,30722.04788446362,,,,5539.409399718935
107.01883874461599,1233.5527614041146,12406.552914393738,,,,74169.644460974
109.4347571992904,1123.0498258816035,20598.22907132862,,,,4309.544275847689
331.9203267359681,901.2301364217287,4180.288864891613,,,,9091.823515250386
225.27647333807593,750.5820685394835,27349.53086872601,,,,4978.071724864818
169.28819474773155,2883.860790727684,1733.5399185087526,,,,11918.555097248929
305.7464841536138,810.6833559788755,7648.9303989845275,,,,76579.30554215111
81.64758551428076,635.0119364276699,19493.88874896378,,,,15268.277211278228
213.7127348786326,563.7830503576732,36494.754557489716,,,,3700.722964985948
311.09809889950566,5810.898755400991,11805.966676950371,,,,12930.831846930841
156.1699261780417,328.63418199673686,30244.073692969563,,,,2272.6626370504646
441.8151370000794,2943.780411735555,45730.00305872057,,,,2881.383390654381
207.70923446281793,530.5591148158901,25213.15382130093,,,,15837.69281273747
223.7916421633977,1284.5740106357437,46892.86556096788,,,,3480.7073390525293
61.386940068936276,899.2362944136365,87525.61542504354,,,,2776.375435145685
