KD_OBAT,TGL,qty
AI-0097,2015-12-14,2705
AI-0097,2015-12-21,2484
AI-0097,2015-12-28,1117
AI-0098,2014-12-29,10
AI-0098,2015-01-05,15
AI-0098,2015-02-16,30
AI-0098,2015-02-23,30
AI-0098,2015-03-02,134
AI-0098,2015-03-09,90
AI-0098,2015-03-16,75
AI-0098,2015-03-23,56
AI-0098,2015-03-30,390
AI-0098,2015-04-13,90
AI-0098,2015-04-27,60
AI-0098,2015-05-04,210
AI-0098,2015-05-18,60
AI-0098,2015-05-25,90
AI-0098,2015-06-01,120
AI-0098,2015-06-08,90
AI-0098,2015-06-15,120
AI-0098,2015-06-22,90
AI-0098,2015-06-29,120
AI-0098,2015-07-06,30
AI-0098,2015-07-13,146
AI-0098,2015-07-20,60
AI-0098,2015-08-03,210
AI-0098,2015-08-10,30
AI-0098,2015-08-17,90
AI-0098,2015-08-24,60
AI-0098,2015-08-31,180
AI-0098,2015-09-07,58
AI-0098,2015-09-14,60
AI-0098,2015-09-21,120
AI-0098,2015-09-28,168
AI-0098,2015-10-05,90
AI-0098,2015-10-12,30
AI-0098,2015-10-19,120
AI-0098,2015-10-26,90
AI-0098,2015-11-02,210
AI-0098,2015-11-09,60
AI-0098,2015-11-16,60
AI-0098,2015-11-23,90
AI-0098,2015-11-30,210
AI-0098,2015-12-07,90
AI-0098,2015-12-14,60
AI-0098,2015-12-21,37
AI-0098,2015-12-28,30
AI-0106,2014-12-29,216
AI-0106,2015-01-05,339
AI-0106,2015-01-12,246
AI-0106,2015-01-19,165
AI-0106,2015-01-26,82
AI-0106,2015-02-02,1065
AI-0106,2015-02-09,694
AI-0106,2015-03-02,24
AI-0106,2015-03-09,191
AI-0106,2015-03-16,1209
AI-0106,2015-03-23,1259
AI-0106,2015-03-30,944
AI-0106,2015-04-06,956
AI-0106,2015-04-13,1013
AI-0106,2015-04-20,873
AI-0106,2015-04-27,1058
AI-0106,2015-05-04,1122
AI-0106,2015-05-11,1455
AI-0106,2015-05-18,1700
AI-0106,2015-05-25,1724
AI-0106,2015-06-01,1771
AI-0106,2015-06-08,1939
AI-0106,2015-06-15,1907
AI-0106,2015-06-22,1921
AI-0106,2015-06-29,1614
AI-0106,2015-07-06,1064
AI-0106,2015-07-13,1368
AI-0106,2015-07-20,1689
AI-0106,2015-07-27,700
AI-0106,2015-08-03,1862
AI-0106,2015-08-10,1941
AI-0106,2015-08-17,2153
AI-0106,2015-08-24,1602
AI-0106,2015-08-31,1960
AI-0106,2015-09-07,1868
AI-0106,2015-09-14,985
AI-0106,2015-09-21,1702
AI-0106,2015-09-28,1979
AI-0106,2015-10-05,1863
AI-0106,2015-10-12,1898
AI-0106,2015-10-19,1656
AI-0106,2015-10-26,2675
AI-0106,2015-11-02,786
AI-0106,2015-11-09,610
AI-0106,2015-11-16,1229
AI-0106,2015-11-23,1832.5
AI-0106,2015-11-30,2066.5
AI-0106,2015-12-07,2161
AI-0106,2015-12-14,2036
AI-0106,2015-12-21,1736
AI-0106,2015-12-28,1528
AI-0110,2014-12-29,6
AI-0110,2015-01-05,45
AI-0110,2015-01-12,74
AI-0110,2015-01-19,123
AI-0110,2015-01-26,137
AI-0110,2015-02-02,236
AI-0110,2015-02-09,196
AI-0110,2015-02-16,157
AI-0110,2015-02-23,203
AI-0110,2015-03-02,147
AI-0110,2015-03-09,161
AI-0110,2015-03-16,181
AI-0110,2015-03-23,145
AI-0110,2015-03-30,108
AI-0110,2015-04-06,123
AI-0110,2015-04-13,160
AI-0110,2015-04-20,165
AI-0110,2015-04-27,241
AI-0110,2015-05-04,117
AI-0110,2015-05-11,195
AI-0110,2015-05-18,214
AI-0110,2015-05-25,174
AI-0110,2015-06-01,136
AI-0110,2015-06-08,276
AI-0110,2015-06-15,226
AI-0110,2015-06-22,336
AI-0110,2015-06-29,258
AI-0110,2015-07-06,309
AI-0110,2015-07-13,235
AI-0110,2015-07-20,273
AI-0110,2015-07-27,272
AI-0110,2015-08-03,200
AI-0110,2015-08-10,300
AI-0110,2015-08-17,248
AI-0110,2015-08-24,215
AI-0110,2015-08-31,254
AI-0110,2015-09-07,211
AI-0110,2015-09-14,173
AI-0110,2015-09-21,207
AI-0110,2015-09-28,235
AI-0110,2015-10-05,240
AI-0110,2015-10-12,206
AI-0110,2015-10-19,206
AI-0110,2015-10-26,143
AI-0110,2015-11-02,157
AI-0110,2015-11-09,168
AI-0110,2015-11-16,207
AI-0110,2015-11-23,184
AI-0110,2015-11-30,233
AI-0110,2015-12-07,201
AI-0110,2015-12-14,206
AI-0110,2015-12-21,239
AI-0110,2015-12-28,140
AI-0114,2014-12-29,102
AI-0114,2015-01-05,288
AI-0114,2015-01-12,187
AI-0114,2015-01-19,162
AI-0114,2015-01-26,376
AI-0114,2015-02-02,639
AI-0114,2015-02-09,627
AI-0114,2015-02-16,721
AI-0114,2015-02-23,648
AI-0114,2015-03-02,918
AI-0114,2015-03-09,937
AI-0114,2015-03-16,610
AI-0114,2015-03-23,639
AI-0114,2015-03-30,251
AI-0114,2015-04-06,339
AI-0114,2015-04-13,221
AI-0114,2015-04-20,566
AI-0114,2015-04-27,757
AI-0114,2015-05-04,497
AI-0114,2015-05-11,547
AI-0114,2015-05-18,1065
AI-0114,2015-05-25,334
AI-0114,2015-06-01,1276
AI-0114,2015-06-08,1095
AI-0114,2015-06-15,698
AI-0114,2015-06-22,870
AI-0114,2015-06-29,690
AI-0114,2015-07-06,879
AI-0114,2015-07-13,967
AI-0114,2015-07-20,763
AI-0114,2015-07-27,58
AI-0114,2015-08-03,1771
AI-0114,2015-08-10,1349
AI-0114,2015-08-17,1699
AI-0114,2015-08-24,444
AI-0114,2015-08-31,1160
AI-0114,2015-09-07,893
AI-0114,2015-09-14,876
AI-0114,2015-09-21,762
AI-0114,2015-09-28,1128
AI-0114,2015-10-05,927
AI-0114,2015-10-12,919
AI-0114,2015-10-19,1003
AI-0114,2015-10-26,975
AI-0114,2015-11-02,1232
AI-0114,2015-11-09,817
AI-0114,2015-11-16,825
AI-0114,2015-11-23,1130
AI-0114,2015-11-30,1300
AI-0114,2015-12-07,974
AI-0114,2015-12-14,1282
AI-0114,2015-12-21,1040
AI-0114,2015-12-28,426
AI-0120,2015-01-05,10
AI-0120,2015-01-19,18
AI-0120,2015-01-26,30
AI-0120,2015-02-02,812
AI-0120,2015-02-09,707
AI-0120,2015-02-16,697
AI-0120,2015-02-23,359
AI-0120,2015-03-02,909
AI-0120,2015-03-09,860
AI-0120,2015-03-16,782
AI-0120,2015-03-23,272
AI-0120,2015-03-30,277
AI-0120,2015-04-06,61
AI-0120,2015-04-13,81
AI-0120,2015-04-20,565
AI-0120,2015-04-27,442
AI-0120,2015-05-04,378
AI-0120,2015-05-11,244
AI-0120,2015-05-18,316
AI-0120,2015-05-25,351
AI-0120,2015-06-01,614
AI-0120,2015-06-08,542
AI-0120,2015-06-15,283
AI-0120,2015-06-22,509
AI-0120,2015-06-29,414
AI-0120,2015-07-06,420
AI-0120,2015-07-13,522
AI-0120,2015-07-20,266
AI-0120,2015-07-27,44
AI-0120,2015-08-03,547
AI-0120,2015-08-10,788
AI-0120,2015-08-17,463
AI-0120,2015-08-24,351
AI-0120,2015-08-31,694
AI-0120,2015-09-07,703
AI-0120,2015-09-14,363
AI-0120,2015-09-21,439
AI-0120,2015-09-28,779
AI-0120,2015-10-05,574
AI-0120,2015-10-12,496
AI-0120,2015-10-19,421
AI-0120,2015-10-26,915
AI-0120,2015-11-02,671
AI-0120,2015-11-09,578
AI-0120,2015-11-16,486
AI-0120,2015-11-23,568
AI-0120,2015-11-30,1024
AI-0120,2015-12-07,629
AI-0120,2015-12-14,675
AI-0120,2015-12-21,438
AI-0120,2015-12-28,20
AI-0135,2015-01-12,18
AI-0135,2015-02-02,30
AI-0135,2015-02-09,26
AI-0135,2015-02-16,30
AI-0135,2015-02-23,12
AI-0135,2015-03-02,27
AI-0135,2015-03-09,35
AI-0135,2015-03-16,44
AI-0135,2015-03-23,25
AI-0135,2015-03-30,9
AI-0135,2015-04-06,22
AI-0135,2015-04-13,35
AI-0135,2015-04-20,15
AI-0135,2015-04-27,35
AI-0135,2015-05-04,36
AI-0135,2015-05-11,52
AI-0135,2015-05-18,38
AI-0135,2015-05-25,5
AI-0135,2015-06-01,37
AI-0135,2015-06-08,35
AI-0135,2015-06-15,38
AI-0135,2015-06-22,44
AI-0135,2015-06-29,63
AI-0135,2015-07-06,19
AI-0135,2015-07-13,40
AI-0135,2015-07-20,33
AI-0135,2015-07-27,8
AI-0135,2015-08-03,44
AI-0135,2015-08-10,57
AI-0135,2015-08-17,53
AI-0135,2015-08-24,24
AI-0135,2015-08-31,75
AI-0135,2015-09-07,70
AI-0135,2015-09-14,73
AI-0135,2015-09-21,57
AI-0135,2015-09-28,33
AI-0135,2015-10-05,39
AI-0135,2015-10-12,55
AI-0135,2015-10-19,67
AI-0135,2015-10-26,44
AI-0135,2015-11-02,68
AI-0135,2015-11-09,24
AI-0135,2015-11-16,23
AI-0135,2015-11-23,12
AI-0135,2015-11-30,51
AI-0135,2015-12-07,39
AI-0135,2015-12-14,67
AI-0135,2015-12-21,74
AI-0135,2015-12-28,30
AI-0143,2014-12-29,1
AI-0143,2015-01-05,2
AI-0143,2015-01-19,3
AI-0143,2015-02-02,2
AI-0143,2015-02-09,6
AI-0143,2015-02-16,2
AI-0143,2015-02-23,4
AI-0143,2015-03-02,6
AI-0143,2015-03-09,10
AI-0143,2015-03-16,12
AI-0143,2015-03-23,2
AI-0143,2015-03-30,4
AI-0143,2015-04-13,7
AI-0143,2015-04-20,12
AI-0143,2015-04-27,2
AI-0143,2015-05-04,9
AI-0143,2015-05-11,6
AI-0143,2015-05-18,6
AI-0143,2015-06-01,7
AI-0143,2015-06-08,9
AI-0143,2015-06-15,11
AI-0143,2015-06-22,7
AI-0143,2015-06-29,9
AI-0143,2015-07-06,3
AI-0143,2015-07-13,13
AI-0143,2015-07-20,8
AI-0143,2015-08-03,14
AI-0143,2015-08-10,13
AI-0143,2015-08-17,12
AI-0143,2015-08-24,10
AI-0143,2015-08-31,10
AI-0143,2015-09-07,10
AI-0143,2015-09-14,15
AI-0143,2015-09-21,5
AI-0143,2015-09-28,18
AI-0143,2015-10-05,5
AI-0143,2015-10-12,4
AI-0143,2015-10-19,9
AI-0143,2015-10-26,18
AI-0143,2015-11-02,8
AI-0143,2015-11-09,9
AI-0143,2015-11-16,7
AI-0143,2015-11-23,6
AI-0143,2015-11-30,15
AI-0143,2015-12-07,9
AI-0143,2015-12-14,6
AI-0143,2015-12-21,10
AI-0143,2015-12-28,1
AI-0147,2015-01-05,10
AI-0147,2015-01-12,3
AI-0147,2015-01-19,16
AI-0147,2015-01-26,54
AI-0147,2015-02-02,25
AI-0147,2015-02-09,42
AI-0147,2015-02-16,10
AI-0147,2015-02-23,33
AI-0147,2015-03-02,25
AI-0147,2015-03-09,38
AI-0147,2015-03-16,75
AI-0147,2015-03-23,40
AI-0147,2015-03-30,40
AI-0147,2015-04-06,35
AI-0147,2015-04-13,30
AI-0147,2015-04-20,57
AI-0147,2015-04-27,25
AI-0147,2015-05-04,27
AI-0147,2015-05-11,18
AI-0147,2015-05-18,20
AI-0147,2015-05-25,13
AI-0147,2015-06-01,34
AI-0147,2015-06-08,21
AI-0147,2015-06-15,10
AI-0147,2015-06-22,60
AI-0147,2015-06-29,21
AI-0147,2015-07-06,5
AI-0147,2015-07-20,15
AI-0147,2015-08-03,10
AI-0147,2015-08-10,32
AI-0147,2015-08-17,42
AI-0147,2015-08-24,40
AI-0147,2015-08-31,45
AI-0147,2015-09-07,45
AI-0147,2015-09-14,41
AI-0147,2015-09-21,30
AI-0147,2015-09-28,70
AI-0147,2015-10-05,45
AI-0147,2015-10-12,25
AI-0147,2015-10-19,20
AI-0147,2015-10-26,50
AI-0147,2015-11-16,20
AI-0147,2015-11-30,40
AI-0147,2015-12-07,27
AI-0147,2015-12-21,30
AI-0156,2014-12-29,41
AI-0156,2015-01-05,328
AI-0156,2015-01-12,300
AI-0156,2015-01-19,325
AI-0156,2015-01-26,524
AI-0156,2015-02-02,687
AI-0156,2015-02-09,452
AI-0156,2015-02-16,741
AI-0156,2015-02-23,452
AI-0156,2015-03-02,500
AI-0156,2015-03-09,462
AI-0156,2015-03-16,380
AI-0156,2015-03-23,413
AI-0156,2015-03-30,324
AI-0156,2015-04-06,364
AI-0156,2015-04-13,321
AI-0156,2015-04-20,1261
AI-0156,2015-04-27,376
AI-0156,2015-05-04,291
AI-0156,2015-05-11,180
AI-0156,2015-05-18,947
AI-0156,2015-05-25,279
AI-0156,2015-06-01,675
AI-0156,2015-06-08,710
AI-0156,2015-06-15,727
AI-0156,2015-06-22,1094
AI-0156,2015-06-29,675
AI-0156,2015-07-06,409
AI-0156,2015-07-13,926
AI-0156,2015-07-20,634
AI-0156,2015-07-27,47
AI-0156,2015-08-03,1214
AI-0156,2015-08-10,633
AI-0156,2015-08-17,941
AI-0156,2015-08-24,459
AI-0156,2015-08-31,946
AI-0156,2015-09-07,703
AI-0156,2015-09-14,986
AI-0156,2015-09-21,369
AI-0156,2015-09-28,1313
AI-0156,2015-10-05,1185
AI-0156,2015-10-12,631
AI-0156,2015-10-19,547
AI-0156,2015-10-26,517
AI-0156,2015-11-02,812
AI-0156,2015-11-09,727
AI-0156,2015-11-16,413
AI-0156,2015-11-23,787
AI-0156,2015-11-30,764
AI-0156,2015-12-07,860
AI-0156,2015-12-14,921
AI-0156,2015-12-21,630
AI-0156,2015-12-28,554
AI-0162,2014-12-29,43
AI-0162,2015-01-05,49
AI-0162,2015-01-12,31
AI-0162,2015-01-19,25
AI-0162,2015-01-26,53
AI-0162,2015-02-02,66
AI-0162,2015-02-09,107
AI-0162,2015-02-16,107
AI-0162,2015-02-23,66
AI-0162,2015-03-02,75
AI-0162,2015-03-09,143
AI-0162,2015-03-16,35
AI-0162,2015-03-23,22
AI-0162,2015-03-30,53
AI-0162,2015-04-06,72
AI-0162,2015-04-13,70
AI-0162,2015-04-20,60
AI-0162,2015-04-27,32
AI-0162,2015-05-04,60
AI-0162,2015-05-11,124
AI-0162,2015-05-18,54
AI-0162,2015-05-25,15
AI-0162,2015-06-01,112
AI-0162,2015-06-08,78
AI-0162,2015-06-15,74
AI-0162,2015-06-22,36
AI-0162,2015-06-29,26
AI-0162,2015-07-06,43
AI-0162,2015-07-13,30
AI-0162,2015-07-20,26
AI-0162,2015-07-27,15
AI-0162,2015-08-03,30
AI-0162,2015-08-10,59
AI-0162,2015-08-17,65
AI-0162,2015-08-24,57
AI-0162,2015-08-31,20
AI-0162,2015-09-07,58
AI-0162,2015-09-14,20
AI-0162,2015-09-21,10
AI-0162,2015-09-28,55
AI-0162,2015-10-05,80
AI-0162,2015-10-12,46
AI-0162,2015-10-19,15
AI-0162,2015-10-26,42
AI-0162,2015-11-02,30
AI-0162,2015-11-09,10
AI-0162,2015-11-23,20
AI-0162,2015-11-30,46
AI-0162,2015-12-07,10
AI-0162,2015-12-14,40
AI-0162,2015-12-21,35
AI-0162,2015-12-28,6
AI-0181,2014-12-29,16
AI-0181,2015-01-05,6
AI-0181,2015-01-12,22
AI-0181,2015-01-19,17
AI-0181,2015-01-26,129
AI-0181,2015-02-02,38
AI-0181,2015-02-09,15
AI-0181,2015-02-16,305
AI-0181,2015-02-23,531
AI-0181,2015-03-02,516
AI-0181,2015-03-09,167
AI-0181,2015-03-16,39
AI-0181,2015-03-23,33
AI-0181,2015-03-30,6
AI-0181,2015-04-06,52
AI-0181,2015-04-13,22
AI-0181,2015-04-20,30
AI-0181,2015-04-27,20
AI-0181,2015-05-04,51
AI-0181,2015-05-11,385
AI-0181,2015-05-18,137
AI-0181,2015-06-01,39
AI-0181,2015-06-08,219
AI-0181,2015-06-15,51
AI-0181,2015-06-22,33
AI-0181,2015-06-29,45
AI-0181,2015-07-06,12
AI-0181,2015-07-13,34
AI-0181,2015-07-20,17
AI-0181,2015-07-27,18
AI-0181,2015-08-03,35
AI-0181,2015-08-10,42
AI-0181,2015-08-17,40
AI-0181,2015-08-24,76
AI-0181,2015-08-31,100
AI-0181,2015-09-07,40
AI-0181,2015-09-14,85
AI-0181,2015-09-21,55
AI-0181,2015-09-28,1850
AI-0181,2015-10-05,70
AI-0181,2015-10-12,100
AI-0181,2015-10-19,67
AI-0181,2015-10-26,1390
AI-0181,2015-11-02,49
AI-0181,2015-11-09,38
AI-0181,2015-11-16,86
AI-0181,2015-11-23,85
AI-0181,2015-11-30,1075
AI-0181,2015-12-07,30
AI-0181,2015-12-14,185
AI-0181,2015-12-21,922
AI-0181,2015-12-28,7
AI-0183,2015-02-09,3
AI-0183,2015-02-16,53
AI-0183,2015-02-23,62
AI-0183,2015-03-02,181
AI-0183,2015-03-09,66
AI-0183,2015-03-16,15
AI-0183,2015-03-23,5
AI-0183,2015-03-30,37
AI-0183,2015-04-06,18
AI-0183,2015-04-13,18
AI-0183,2015-04-27,96
AI-0183,2015-05-11,53
AI-0183,2015-05-18,9
AI-0183,2015-05-25,40
AI-0183,2015-06-01,10
AI-0183,2015-06-08,60
AI-0183,2015-06-22,45
AI-0183,2015-06-29,12
AI-0183,2015-07-06,2
AI-0183,2015-07-13,20
AI-0183,2015-07-20,38
AI-0183,2015-07-27,16
AI-0183,2015-08-03,10
AI-0183,2015-08-10,22
AI-0183,2015-08-17,5
AI-0183,2015-08-24,40
AI-0183,2015-08-31,20
AI-0183,2015-09-07,32
AI-0183,2015-09-14,10
AI-0183,2015-09-21,46
AI-0183,2015-09-28,292
AI-0183,2015-10-12,20
AI-0183,2015-10-19,22
AI-0183,2015-10-26,175
AI-0183,2015-11-02,10
AI-0183,2015-11-09,30
AI-0183,2015-11-16,30
AI-0183,2015-11-23,40
AI-0183,2015-11-30,280
AI-0183,2015-12-07,25
AI-0183,2015-12-21,132
AI-0183,2015-12-28,3
AI-0187,2014-12-29,27
AI-0187,2015-01-05,84
AI-0187,2015-01-12,47
AI-0187,2015-01-19,45
AI-0187,2015-01-26,35
AI-0187,2015-02-02,70
AI-0187,2015-02-09,81
AI-0187,2015-02-16,240
AI-0187,2015-02-23,57
AI-0187,2015-03-02,34
AI-0187,2015-03-09,98
AI-0187,2015-03-16,116
AI-0187,2015-03-23,83
AI-0187,2015-03-30,72
AI-0187,2015-04-06,137
AI-0187,2015-04-13,89
AI-0187,2015-04-20,245
AI-0187,2015-04-27,100
AI-0187,2015-05-04,68
AI-0187,2015-05-11,11
AI-0187,2015-05-18,125
AI-0187,2015-05-25,63
AI-0187,2015-06-01,126
AI-0187,2015-06-08,33
AI-0187,2015-06-15,153
AI-0187,2015-06-22,30
AI-0187,2015-06-29,126
AI-0187,2015-07-06,90
AI-0187,2015-07-13,150
AI-0187,2015-08-03,240
AI-0187,2015-08-10,240
AI-0187,2015-08-17,60
AI-0187,2015-08-24,99
AI-0187,2015-08-31,181
AI-0187,2015-09-07,243
AI-0187,2015-09-14,150
AI-0187,2015-09-21,99
AI-0187,2015-09-28,172
AI-0187,2015-10-05,154
AI-0187,2015-10-12,60
AI-0187,2015-10-19,135
AI-0187,2015-10-26,60
AI-0187,2015-11-09,120
AI-0187,2015-11-16,126
AI-0187,2015-11-23,31
AI-0187,2015-11-30,299
AI-0187,2015-12-07,60
AI-0187,2015-12-14,180
AI-0187,2015-12-21,193
AI-0187,2015-12-28,1
AI-0188,2014-12-29,168
AI-0188,2015-01-05,559
AI-0188,2015-01-12,461
AI-0188,2015-01-19,656
AI-0188,2015-01-26,491
AI-0188,2015-02-02,718
AI-0188,2015-02-09,859
AI-0188,2015-02-16,899
AI-0188,2015-02-23,523
AI-0188,2015-03-02,265
AI-0188,2015-03-09,517
AI-0188,2015-03-16,458
AI-0188,2015-03-23,448
AI-0188,2015-03-30,307
AI-0188,2015-04-06,296
AI-0188,2015-04-13,231
AI-0188,2015-04-20,729
AI-0188,2015-04-27,283
AI-0188,2015-05-04,221
AI-0188,2015-05-11,173
AI-0188,2015-05-18,649
AI-0188,2015-05-25,411
AI-0188,2015-06-01,1511
AI-0188,2015-06-08,569
AI-0188,2015-06-15,343
AI-0188,2015-06-22,546
AI-0188,2015-06-29,500
AI-0188,2015-07-06,338
AI-0188,2015-07-13,315
AI-0188,2015-07-20,453
AI-0188,2015-07-27,17
AI-0188,2015-08-03,609
AI-0188,2015-08-10,505
AI-0188,2015-08-17,603
AI-0188,2015-08-24,805
AI-0188,2015-08-31,781
AI-0188,2015-09-07,553
AI-0188,2015-09-14,430
AI-0188,2015-09-21,633
AI-0188,2015-09-28,389
AI-0188,2015-10-05,496
AI-0188,2015-10-12,394
AI-0188,2015-10-19,740
AI-0188,2015-10-26,322
AI-0188,2015-11-02,724
AI-0188,2015-11-09,1261
AI-0188,2015-11-16,296
AI-0188,2015-11-23,444
AI-0188,2015-11-30,1153
AI-0188,2015-12-07,362
AI-0188,2015-12-14,799
AI-0188,2015-12-21,716
AI-0188,2015-12-28,220
AI-0189,2014-12-29,5
AI-0189,2015-01-05,42
AI-0189,2015-01-12,70
AI-0189,2015-01-19,91
AI-0189,2015-01-26,105
AI-0189,2015-02-02,180
AI-0189,2015-02-09,215
AI-0189,2015-02-16,420
AI-0189,2015-02-23,106
AI-0189,2015-03-02,234
AI-0189,2015-03-09,264
AI-0189,2015-03-16,407
AI-0189,2015-03-23,117
AI-0189,2015-03-30,90
AI-0189,2015-04-06,292
AI-0189,2015-04-13,155
AI-0189,2015-04-20,556
AI-0189,2015-04-27,115
AI-0189,2015-05-04,198
AI-0189,2015-05-11,274
AI-0189,2015-05-18,213
AI-0189,2015-05-25,168
AI-0189,2015-06-01,332
AI-0189,2015-06-08,303
AI-0189,2015-06-15,300
AI-0189,2015-06-22,261
AI-0189,2015-06-29,212
AI-0189,2015-07-06,246
AI-0189,2015-07-13,331
AI-0189,2015-07-20,421
AI-0189,2015-07-27,17
AI-0189,2015-08-03,359
AI-0189,2015-08-10,494
AI-0189,2015-08-17,587
AI-0189,2015-08-24,228
AI-0189,2015-08-31,407
AI-0189,2015-09-07,283
AI-0189,2015-09-14,239
AI-0189,2015-09-21,398
AI-0189,2015-09-28,465
AI-0189,2015-10-05,447
AI-0189,2015-10-12,525
AI-0189,2015-10-19,376
AI-0189,2015-10-26,605
AI-0189,2015-11-02,730
AI-0189,2015-11-09,510
AI-0189,2015-11-16,523
AI-0189,2015-11-23,557
AI-0189,2015-11-30,680
AI-0189,2015-12-07,426
AI-0189,2015-12-14,559
AI-0189,2015-12-21,532
AI-0189,2015-12-28,404
AI-0190,2014-12-29,10
AI-0190,2015-01-05,346
AI-0190,2015-01-12,484
AI-0190,2015-01-19,908
AI-0190,2015-01-26,910
AI-0190,2015-02-02,1453
AI-0190,2015-02-09,1616
AI-0190,2015-02-16,2178
AI-0190,2015-02-23,1057
AI-0190,2015-03-02,2548
AI-0190,2015-03-09,2339
AI-0190,2015-03-16,2251
AI-0190,2015-03-23,1167
AI-0190,2015-03-30,1185
AI-0190,2015-04-06,1185
AI-0190,2015-04-13,1305
AI-0190,2015-04-20,4277
AI-0190,2015-04-27,2172
AI-0190,2015-05-04,1712
AI-0190,2015-05-11,1521
AI-0190,2015-05-18,3041
AI-0190,2015-05-25,508
AI-0190,2015-06-01,1815
AI-0190,2015-06-08,1886
AI-0190,2015-06-15,2524
AI-0190,2015-06-22,2622
AI-0190,2015-06-29,1642
AI-0190,2015-07-06,1831
AI-0190,2015-07-13,2161
AI-0190,2015-07-20,2415
AI-0190,2015-07-27,52
AI-0190,2015-08-03,2806
AI-0190,2015-08-10,3017
AI-0190,2015-08-17,3010
AI-0190,2015-08-24,1396
AI-0190,2015-08-31,1605
AI-0190,2015-09-07,2642
AI-0190,2015-09-14,2865
AI-0190,2015-09-21,2630
AI-0190,2015-09-28,2481
AI-0190,2015-10-05,2463
AI-0190,2015-10-12,2918
AI-0190,2015-10-19,2871
AI-0190,2015-10-26,2705
AI-0190,2015-11-02,2267
AI-0190,2015-11-09,2690
AI-0190,2015-11-16,2736
AI-0190,2015-11-23,3153
AI-0190,2015-11-30,3720
AI-0190,2015-12-07,3119
AI-0190,2015-12-14,3781
AI-0190,2015-12-21,3055
AI-0190,2015-12-28,2015
AI-0195,2014-12-29,7
AI-0195,2015-01-05,11
AI-0195,2015-01-12,7
AI-0195,2015-01-19,7
AI-0195,2015-01-26,46
AI-0195,2015-02-02,178
AI-0195,2015-02-09,35
AI-0195,2015-02-16,27
AI-0195,2015-02-23,32
AI-0195,2015-03-02,202
AI-0195,2015-03-09,86
AI-0195,2015-03-16,20
AI-0195,2015-03-23,10
AI-0195,2015-03-30,155
AI-0195,2015-04-06,65
AI-0195,2015-04-13,45
AI-0195,2015-04-20,159
AI-0195,2015-04-27,60
AI-0195,2015-05-04,180
AI-0195,2015-05-11,75
AI-0195,2015-05-18,330
AI-0195,2015-05-25,112
AI-0195,2015-06-01,429
AI-0195,2015-06-08,199
AI-0195,2015-06-15,290
AI-0195,2015-06-22,35
AI-0195,2015-06-29,165
AI-0195,2015-07-13,63
AI-0195,2015-08-03,120
AI-0195,2015-08-10,45
AI-0195,2015-08-17,90
AI-0195,2015-08-24,270
AI-0195,2015-08-31,453
AI-0195,2015-09-07,99
AI-0195,2015-09-28,205
AI-0195,2015-10-05,33
AI-0195,2015-10-19,150
AI-0195,2015-10-26,65
AI-0195,2015-11-02,150
AI-0195,2015-11-09,63
AI-0195,2015-11-16,91
AI-0195,2015-11-23,3
AI-0195,2015-11-30,300
AI-0195,2015-12-21,37
AI-0202,2014-12-29,29
AI-0202,2015-01-05,31
AI-0202,2015-01-12,42
AI-0202,2015-01-19,21
AI-0202,2015-01-26,41
AI-0202,2015-02-02,123
AI-0202,2015-02-09,79
AI-0202,2015-02-16,85
AI-0202,2015-02-23,59
AI-0202,2015-03-02,63
AI-0202,2015-03-09,141
AI-0202,2015-03-16,92
AI-0202,2015-03-23,19
AI-0202,2015-03-30,54
AI-0202,2015-04-06,71
AI-0202,2015-04-13,120
AI-0202,2015-04-20,120
AI-0202,2015-04-27,140
AI-0202,2015-05-04,142
AI-0202,2015-05-11,99
AI-0202,2015-05-18,30
AI-0202,2015-05-25,30
AI-0202,2015-06-01,105
AI-0202,2015-06-08,75
AI-0202,2015-06-15,30
AI-0202,2015-06-22,30
AI-0202,2015-06-29,45
AI-0202,2015-07-20,30
AI-0202,2015-08-03,30
AI-0202,2015-08-10,60
AI-0202,2015-08-17,93
AI-0202,2015-08-24,66
AI-0202,2015-08-31,30
AI-0202,2015-09-07,88
AI-0202,2015-09-14,30
AI-0202,2015-09-21,63
AI-0202,2015-09-28,162
AI-0202,2015-10-05,31
AI-0202,2015-10-12,105
AI-0202,2015-10-19,246
AI-0202,2015-10-26,163
AI-0202,2015-11-02,159
AI-0202,2015-11-09,6
AI-0202,2015-11-16,126
AI-0202,2015-11-23,70
AI-0202,2015-11-30,104
AI-0202,2015-12-07,30
AI-0202,2015-12-14,60
AI-0202,2015-12-21,150
AI-0212,2014-12-29,3
AI-0212,2015-01-12,3
AI-0212,2015-01-19,1
AI-0212,2015-01-26,5
AI-0212,2015-02-02,19
AI-0212,2015-02-09,10
AI-0212,2015-02-16,11
AI-0212,2015-02-23,13
AI-0212,2015-03-02,7
AI-0212,2015-03-09,15
AI-0212,2015-03-16,23
AI-0212,2015-03-23,18
AI-0212,2015-03-30,8
AI-0212,2015-04-06,13
AI-0212,2015-04-13,13
AI-0212,2015-04-20,20
AI-0212,2015-04-27,16
AI-0212,2015-05-04,16
AI-0212,2015-05-11,15
AI-0212,2015-05-18,19
AI-0212,2015-05-25,18
AI-0212,2015-06-01,16
AI-0212,2015-06-08,41
AI-0212,2015-06-15,16
AI-0212,2015-06-22,26
AI-0212,2015-06-29,19
