KD_OBAT,TGL,qty
AI-0989,2015-04-11,1
AI-0989,2015-04-13,2
AI-0989,2015-04-15,2
AI-0989,2015-04-17,3
AI-0989,2015-04-24,1
AI-0989,2015-04-28,2
AI-0989,2015-04-29,3
AI-0989,2015-05-03,1
AI-0989,2015-12-27,1
AI-0989,2015-12-30,1
AI-0991,2015-11-03,1
AI-0995,2015-01-06,14
AI-0995,2015-01-16,8
AI-0995,2015-01-18,4
AI-0995,2015-01-20,8
AI-0995,2015-01-21,6
AI-0995,2015-01-25,3
AI-0995,2015-01-28,8
AI-0995,2015-02-01,8
AI-0995,2015-02-03,3
AI-0995,2015-02-04,8
AI-0995,2015-02-05,2
AI-0995,2015-02-10,4
AI-0995,2015-02-13,3
AI-0995,2015-03-14,10
AI-0995,2015-06-02,6
AI-0996,2015-01-08,13
AI-0996,2015-01-09,4
AI-0996,2015-01-10,4
AI-0996,2015-01-13,4
AI-0996,2015-01-15,3
AI-0996,2015-01-16,4
AI-0996,2015-01-21,4
AI-0996,2015-01-24,2
AI-0996,2015-01-26,3
AI-0996,2015-01-27,16
AI-0996,2015-01-28,4
AI-0996,2015-01-29,4
AI-0996,2015-02-02,3
AI-0996,2015-02-03,3
AI-0996,2015-02-04,11
AI-0996,2015-02-05,3
AI-0996,2015-02-06,6
AI-0996,2015-02-10,3
AI-0996,2015-02-11,7
AI-0996,2015-02-12,4
AI-0996,2015-02-17,9
AI-0996,2015-02-25,7
AI-0996,2015-02-26,4
AI-0996,2015-02-27,2
AI-0996,2015-02-28,1
AI-0996,2015-03-04,2
AI-0996,2015-03-06,6
AI-0996,2015-03-07,5
AI-0996,2015-03-17,3
AI-0996,2015-03-18,3
AI-0996,2015-03-19,10
AI-0996,2015-03-20,3
AI-0996,2015-03-21,7
AI-0996,2015-03-24,5
AI-0996,2015-03-28,4
AI-0996,2015-04-12,4
AI-0996,2015-04-16,4
AI-0996,2015-04-17,5
AI-0996,2015-04-21,1
AI-0996,2015-04-22,2
AI-0996,2015-04-25,4
AI-0996,2015-04-29,4
AI-0996,2015-04-30,3
AI-0996,2015-05-02,4
AI-0996,2015-05-05,4
AI-0996,2015-05-06,5
AI-0996,2015-05-09,3
AI-0996,2015-05-10,5
AI-0996,2015-05-13,8
AI-0996,2015-05-14,8
AI-0996,2015-05-30,7
AI-0996,2015-05-31,3
AI-0996,2015-06-04,3
AI-0996,2015-06-16,1
AI-0996,2015-06-17,5
AI-0996,2015-06-18,9
AI-0996,2015-07-04,14
AI-0996,2015-07-07,3
AI-0996,2015-07-08,4
AI-0996,2015-07-10,17
AI-0996,2015-07-11,3
AI-0996,2015-07-18,7
AI-0996,2015-07-22,4
AI-0996,2015-08-04,4
AI-0996,2015-08-05,4
AI-0996,2015-08-13,4
AI-0996,2015-09-02,20
AI-0996,2015-09-16,9
AI-0996,2015-09-17,10
AI-0996,2015-09-19,4
AI-0996,2015-09-24,1
AI-0996,2015-09-29,3
AI-0996,2015-09-30,4
AI-0996,2015-10-01,6
AI-0996,2015-10-06,3
AI-0996,2015-10-07,1
AI-0996,2015-10-08,4
AI-0996,2015-10-20,1
AI-0996,2015-10-23,4
AI-0996,2015-10-28,4
AI-0996,2015-10-29,8
AI-0996,2015-10-30,9
AI-0996,2015-10-31,1
AI-0996,2015-11-03,6
AI-0996,2015-11-04,12
AI-0996,2015-11-05,4
AI-0996,2015-11-06,4
AI-0996,2015-11-11,4
AI-0996,2015-11-13,1
AI-0996,2015-12-02,8
AI-0996,2015-12-07,15
AI-0996,2015-12-09,6
AI-0996,2015-12-10,4
AI-0996,2015-12-12,4
AI-0996,2015-12-16,3
AI-0996,2015-12-17,4
AI-0999,2015-02-03,30
AI-0999,2015-02-06,15
AI-0999,2015-02-17,45
AI-0999,2015-02-18,15
AI-0999,2015-02-19,30
AI-0999,2015-02-21,30
AI-0999,2015-02-24,30
AI-0999,2015-02-25,15
AI-0999,2015-02-27,15
AI-0999,2015-03-06,45
AI-0999,2015-03-07,7
AI-0999,2015-03-10,60
AI-0999,2015-03-13,30
AI-0999,2015-03-17,60
AI-0999,2015-03-18,75
AI-0999,2015-03-19,30
AI-0999,2015-03-20,45
AI-0999,2015-03-24,60
AI-0999,2015-03-27,15
AI-0999,2015-04-03,30
AI-0999,2015-04-08,15
AI-0999,2015-04-16,60
AI-0999,2015-04-17,30
AI-0999,2015-04-18,3
AI-0999,2015-04-19,3
AI-0999,2015-04-24,75
AI-0999,2015-04-29,30
AI-0999,2015-04-30,15
AI-0999,2015-05-05,60
AI-0999,2015-05-06,30
AI-0999,2015-05-07,30
AI-0999,2015-05-08,30
AI-0999,2015-05-12,15
AI-0999,2015-05-16,60
AI-0999,2015-05-20,30
AI-0999,2015-05-21,90
AI-0999,2015-05-26,30
AI-0999,2015-05-28,15
AI-0999,2015-06-02,15
AI-0999,2015-06-05,15
AI-0999,2015-06-06,30
AI-0999,2015-06-11,15
AI-0999,2015-06-13,30
AI-0999,2015-06-16,90
AI-0999,2015-06-18,45
AI-0999,2015-06-20,15
AI-0999,2015-06-23,60
AI-0999,2015-06-25,30
AI-0999,2015-06-26,15
AI-0999,2015-07-02,45
AI-0999,2015-07-03,28
AI-0999,2015-07-04,30
AI-0999,2015-07-07,15
AI-0999,2015-07-15,30
AI-0999,2015-07-16,45
AI-0999,2015-07-18,30
AI-0999,2015-07-21,60
AI-0999,2015-07-23,30
AI-0999,2015-07-24,15
AI-0999,2015-07-25,30
AI-0999,2015-08-04,30
AI-0999,2015-08-06,15
AI-0999,2015-08-07,30
AI-0999,2015-08-11,45
AI-0999,2015-08-13,30
AI-0999,2015-08-14,30
AI-0999,2015-08-18,30
AI-0999,2015-08-20,30
AI-0999,2015-08-21,60
AI-0999,2015-08-25,30
AI-0999,2015-08-28,15
AI-0999,2015-09-02,30
AI-0999,2015-09-09,15
AI-0999,2015-09-10,44
AI-0999,2015-09-11,14
AI-0999,2015-09-13,30
AI-0999,2015-09-16,60
AI-0999,2015-09-19,30
AI-0999,2015-09-23,30
AI-0999,2015-09-24,15
AI-0999,2015-09-25,15
AI-0999,2015-09-29,30
AI-0999,2015-09-30,360
AI-0999,2015-10-01,105
AI-0999,2015-10-03,30
AI-0999,2015-10-09,15
AI-0999,2015-10-13,30
AI-0999,2015-10-14,30
AI-0999,2015-10-16,18
AI-0999,2015-10-20,30
AI-0999,2015-10-21,60
AI-0999,2015-10-22,15
AI-0999,2015-10-23,30
AI-0999,2015-10-28,30
AI-0999,2015-10-31,480
AI-0999,2015-11-01,15
AI-0999,2015-11-04,30
AI-0999,2015-11-05,30
AI-0999,2015-11-06,15
AI-0999,2015-11-07,15
AI-0999,2015-11-10,30
AI-0999,2015-11-12,60
AI-0999,2015-11-13,30
AI-0999,2015-11-15,30
AI-0999,2015-11-19,60
AI-0999,2015-11-22,30
AI-0999,2015-11-24,10
AI-0999,2015-11-28,30
AI-0999,2015-11-30,630
AI-0999,2015-12-01,45
AI-0999,2015-12-02,60
AI-0999,2015-12-03,45
AI-0999,2015-12-08,30
AI-0999,2015-12-10,30
AI-0999,2015-12-13,60
AI-0999,2015-12-15,30
AI-0999,2015-12-16,30
AI-0999,2015-12-17,30
AI-0999,2015-12-23,30
AI-0999,2015-12-24,7
AI-0999,2015-12-27,742
AI-0999,2015-12-31,2
AI-1000,2015-02-04,30
AI-1000,2015-02-07,7
AI-1000,2015-02-11,38
AI-1000,2015-02-14,30
AI-1000,2015-02-17,28
AI-1000,2015-02-20,60
AI-1000,2015-02-24,30
AI-1000,2015-03-20,30
AI-1000,2015-03-25,30
AI-1000,2015-04-01,30
AI-1000,2015-04-17,60
AI-1000,2015-04-20,2
AI-1000,2015-04-29,30
AI-1000,2015-04-30,30
AI-1000,2015-05-16,30
AI-1000,2015-06-03,30
AI-1000,2015-06-26,30
AI-1000,2015-07-03,30
AI-1000,2015-07-10,1
AI-1000,2015-07-16,3
AI-1000,2015-07-18,3
AI-1000,2015-07-19,3
AI-1000,2015-07-31,3
AI-1000,2015-08-07,30
AI-1000,2015-09-01,30
AI-1000,2015-09-11,31
AI-1000,2015-09-12,3
AI-1000,2015-09-13,3
AI-1000,2015-09-23,30
AI-1000,2015-09-30,2130
AI-1000,2015-10-10,30
AI-1000,2015-10-14,30
AI-1000,2015-10-31,1530
AI-1000,2015-11-06,30
AI-1000,2015-11-13,30
AI-1000,2015-11-30,1350
AI-1000,2015-12-15,8
AI-1000,2015-12-16,30
AI-1000,2015-12-27,468
AI-1009,2015-01-01,5
AI-1009,2015-01-03,13
AI-1009,2015-01-06,7
AI-1009,2015-01-07,19
AI-1009,2015-01-08,54
AI-1009,2015-01-10,17
AI-1009,2015-01-13,69
AI-1009,2015-01-15,19
AI-1009,2015-01-16,5
AI-1009,2015-01-17,5
AI-1009,2015-01-20,29
AI-1009,2015-01-21,66
AI-1009,2015-01-22,13
AI-1009,2015-01-23,11
AI-1009,2015-01-27,19
AI-1009,2015-01-28,23
AI-1009,2015-01-29,21
AI-1009,2015-01-30,4
AI-1009,2015-01-31,3
AI-1009,2015-02-01,6
AI-1009,2015-02-02,15
AI-1009,2015-02-03,107
AI-1009,2015-02-04,28
AI-1009,2015-02-05,26
AI-1009,2015-02-10,103
AI-1009,2015-02-11,9
AI-1009,2015-02-12,34
AI-1009,2015-02-13,7
AI-1009,2015-02-14,7
AI-1009,2015-02-17,15
AI-1009,2015-02-19,38
AI-1009,2015-02-20,9
AI-1009,2015-02-21,8
AI-1009,2015-02-24,19
AI-1009,2015-02-25,6
AI-1009,2015-02-26,49
AI-1009,2015-02-27,3
AI-1009,2015-02-28,46
AI-1009,2015-03-02,2
AI-1009,2015-03-03,60
AI-1009,2015-03-04,62
AI-1009,2015-03-05,17
AI-1009,2015-03-06,19
AI-1009,2015-03-07,8
AI-1009,2015-03-08,11
AI-1009,2015-03-09,20
AI-1009,2015-03-10,65
AI-1009,2015-03-11,58
AI-1009,2015-03-12,79
AI-1009,2015-03-13,24
AI-1009,2015-03-14,24
AI-1009,2015-03-15,6
AI-1009,2015-03-16,10
AI-1009,2015-03-17,131
AI-1009,2015-03-18,26
AI-1009,2015-03-19,73
AI-1009,2015-03-20,23
AI-1009,2015-03-21,40
AI-1009,2015-03-22,15
AI-1009,2015-03-23,11
AI-1009,2015-03-24,100
AI-1009,2015-03-25,17
AI-1009,2015-03-26,44
AI-1009,2015-03-28,16
AI-1009,2015-03-29,2
AI-1009,2015-03-30,6
AI-1009,2015-03-31,8
AI-1009,2015-04-01,27
AI-1009,2015-04-02,75
AI-1009,2015-04-03,14
AI-1009,2015-04-04,42
AI-1009,2015-04-05,2
AI-1009,2015-04-07,74
AI-1009,2015-04-08,124
AI-1009,2015-04-09,9
AI-1009,2015-04-10,31
AI-1009,2015-04-11,60
AI-1009,2015-04-12,7
AI-1009,2015-04-13,1
AI-1009,2015-04-14,67
AI-1009,2015-04-15,48
AI-1009,2015-04-16,80
AI-1009,2015-04-17,18
AI-1009,2015-04-18,3
AI-1009,2015-04-20,3
AI-1009,2015-04-21,103
AI-1009,2015-04-22,120
AI-1009,2015-04-23,58
AI-1009,2015-04-24,72
AI-1009,2015-04-25,26
AI-1009,2015-04-28,46
AI-1009,2015-04-29,76
AI-1009,2015-04-30,26
AI-1009,2015-05-01,1
AI-1009,2015-05-02,1
AI-1009,2015-05-03,1
AI-1009,2015-05-05,22
AI-1009,2015-05-06,25
AI-1009,2015-05-07,15
AI-1009,2015-05-08,6
AI-1009,2015-05-10,1
AI-1009,2015-05-12,29
AI-1009,2015-05-13,12
AI-1009,2015-05-14,32
AI-1009,2015-05-16,3
AI-1009,2015-05-18,6
AI-1009,2015-05-20,16
AI-1009,2015-05-21,22
AI-1009,2015-05-23,2
AI-1009,2015-05-24,3
AI-1009,2015-05-29,1
AI-1009,2015-05-30,68
AI-1009,2015-05-31,1
AI-1009,2015-06-01,3
AI-1009,2015-06-02,61
AI-1009,2015-06-03,59
AI-1009,2015-06-04,61
AI-1009,2015-06-05,5
AI-1009,2015-06-06,62
AI-1009,2015-06-07,1
AI-1009,2015-06-09,7
AI-1009,2015-06-10,60
AI-1009,2015-06-11,6
AI-1009,2015-06-13,57
AI-1009,2015-06-14,3
AI-1009,2015-06-16,91
AI-1009,2015-06-17,23
AI-1009,2015-06-18,52
AI-1009,2015-06-19,5
AI-1009,2015-06-20,61
AI-1009,2015-06-23,50
AI-1009,2015-06-24,13
AI-1009,2015-06-25,26
AI-1009,2015-06-26,41
AI-1009,2015-06-27,60
AI-1009,2015-06-28,13
AI-1009,2015-06-30,86
AI-1009,2015-07-01,20
AI-1009,2015-07-02,5
AI-1009,2015-07-03,13
AI-1009,2015-07-04,49
AI-1009,2015-07-06,2
AI-1009,2015-07-07,66
AI-1009,2015-07-08,10
AI-1009,2015-07-10,26
AI-1009,2015-07-11,50
AI-1009,2015-07-14,16
AI-1009,2015-07-15,42
AI-1009,2015-07-16,41
AI-1009,2015-07-17,5
AI-1009,2015-07-18,5
AI-1009,2015-07-19,7
AI-1009,2015-07-20,3
AI-1009,2015-07-21,5
AI-1009,2015-07-23,45
AI-1009,2015-07-25,16
AI-1009,2015-08-02,2
AI-1009,2015-08-04,90
AI-1009,2015-08-05,23
AI-1009,2015-08-06,15
AI-1009,2015-08-07,34
AI-1009,2015-08-08,12
AI-1009,2015-08-09,12
AI-1009,2015-08-10,16
AI-1009,2015-08-11,41
AI-1009,2015-08-12,14
AI-1009,2015-08-13,33
AI-1009,2015-08-14,13
AI-1009,2015-08-18,10
AI-1009,2015-08-19,18
AI-1009,2015-08-20,10
AI-1009,2015-08-21,10
AI-1009,2015-08-22,40
AI-1009,2015-08-25,27
AI-1009,2015-08-26,2
AI-1009,2015-08-27,22
AI-1009,2015-08-28,66
AI-1009,2015-08-29,11
AI-1009,2015-08-30,6
AI-1009,2015-08-31,2
AI-1009,2015-09-01,6
AI-1009,2015-09-02,15
AI-1009,2015-09-03,30
AI-1009,2015-09-04,2
AI-1009,2015-09-05,7
AI-1009,2015-09-06,15
AI-1009,2015-09-07,21
AI-1009,2015-09-08,489
AI-1009,2015-09-09,18
AI-1009,2015-09-10,12
AI-1009,2015-09-11,10
AI-1009,2015-09-12,6
AI-1009,2015-09-13,2
AI-1009,2015-09-15,39
AI-1009,2015-09-17,66
AI-1009,2015-09-20,2
AI-1009,2015-09-22,20
AI-1009,2015-09-23,30
AI-1009,2015-09-25,39
AI-1009,2015-09-26,3
AI-1009,2015-09-29,31
AI-1009,2015-09-30,115
AI-1009,2015-10-01,27
AI-1009,2015-10-02,15
AI-1009,2015-10-03,47
AI-1009,2015-10-04,34
AI-1009,2015-10-05,15
AI-1009,2015-10-06,43
AI-1009,2015-10-07,60
AI-1009,2015-10-08,47
AI-1009,2015-10-09,32
AI-1009,2015-10-10,8
AI-1009,2015-10-11,2
AI-1009,2015-10-13,48
AI-1009,2015-10-15,51
AI-1009,2015-10-16,17
AI-1009,2015-10-17,31
AI-1009,2015-10-18,9
AI-1009,2015-10-20,42
AI-1009,2015-10-21,45
AI-1009,2015-10-22,46
AI-1009,2015-10-23,18
AI-1009,2015-10-24,10
AI-1009,2015-10-25,11
AI-1009,2015-10-26,4
AI-1009,2015-10-27,79
AI-1009,2015-10-28,20
AI-1009,2015-10-29,55
AI-1009,2015-10-30,4
AI-1009,2015-10-31,157
AI-1009,2015-11-01,20
AI-1009,2015-11-03,103
AI-1009,2015-11-04,29
AI-1009,2015-11-05,30
AI-1009,2015-11-06,12
AI-1009,2015-11-07,15
AI-1009,2015-11-08,2
AI-1009,2015-11-09,15
AI-1009,2015-11-10,20
AI-1009,2015-11-11,38
AI-1009,2015-11-12,27
AI-1009,2015-11-13,15
AI-1009,2015-11-14,51
AI-1009,2015-11-17,127
AI-1009,2015-11-18,14
AI-1009,2015-11-19,47
AI-1009,2015-11-21,12
AI-1009,2015-11-22,10
AI-1009,2015-11-23,12
AI-1009,2015-11-24,5
AI-1009,2015-11-25,60
AI-1009,2015-11-26,13
AI-1009,2015-11-27,80
AI-1009,2015-11-28,32
AI-1009,2015-11-30,163
AI-1009,2015-12-01,70
AI-1009,2015-12-02,30
AI-1009,2015-12-03,49
AI-1009,2015-12-05,20
AI-1009,2015-12-06,2
AI-1009,2015-12-08,50
AI-1009,2015-12-09,23
AI-1009,2015-12-10,40
AI-1009,2015-12-11,6
AI-1009,2015-12-12,26
AI-1009,2015-12-13,6
AI-1009,2015-12-14,3
AI-1009,2015-12-15,55
AI-1009,2015-12-16,32
AI-1009,2015-12-17,20
AI-1009,2015-12-18,8
AI-1009,2015-12-19,10
AI-1009,2015-12-22,58
AI-1009,2015-12-24,10
AI-1009,2015-12-25,9
AI-1009,2015-12-27,127
AI-1009,2015-12-29,27
AI-1009,2015-12-30,48
AI-1009,2015-12-31,22
AI-1014,2015-02-11,2
AI-1014,2015-02-16,2
AI-1014,2015-02-17,6
AI-1014,2015-02-18,2
AI-1014,2015-03-10,2
AI-1014,2015-03-14,2
AI-1014,2015-03-25,2
AI-1014,2015-03-26,5
AI-1014,2015-03-27,1
AI-1014,2015-03-29,3
AI-1014,2015-04-29,4
AI-1014,2015-07-14,4
AI-1014,2015-07-28,3
AI-1014,2015-08-07,8
AI-1014,2015-08-09,4
AI-1014,2015-08-10,1
AI-1014,2015-08-18,3
AI-1014,2015-08-19,2
AI-1014,2015-08-22,4
AI-1014,2015-08-24,1
AI-1014,2015-08-27,3
AI-1014,2015-08-31,2
AI-1014,2015-09-04,3
AI-1014,2015-09-18,1
AI-1014,2015-09-26,6
AI-1014,2015-10-21,3
AI-1017,2015-01-01,12
AI-1017,2015-01-06,20
AI-1017,2015-01-07,10
AI-1017,2015-01-08,13
AI-1017,2015-01-09,16
AI-1017,2015-01-11,20
AI-1017,2015-01-12,6
AI-1017,2015-01-13,5
AI-1017,2015-01-14,20
AI-1017,2015-01-15,10
AI-1017,2015-01-16,6
AI-1017,2015-01-17,4
AI-1017,2015-01-18,1
AI-1017,2015-01-19,20
AI-1017,2015-01-21,3
AI-1017,2015-01-22,44
AI-1017,2015-01-23,6
AI-1017,2015-01-24,28
AI-1017,2015-01-26,11
AI-1017,2015-01-27,7
AI-1017,2015-01-28,30
AI-1017,2015-01-29,18
AI-1017,2015-01-30,3
AI-1017,2015-02-01,38
AI-1017,2015-02-02,15
AI-1017,2015-02-03,89
AI-1017,2015-02-04,39
AI-1017,2015-02-05,40
AI-1017,2015-02-06,10
AI-1017,2015-02-07,42
AI-1017,2015-02-08,16
AI-1017,2015-02-09,21
AI-1017,2015-02-10,35
AI-1017,2015-02-11,12
AI-1017,2015-02-12,10
AI-1017,2015-02-13,60
AI-1017,2015-02-14,40
AI-1017,2015-02-16,18
AI-1017,2015-02-17,50
AI-1017,2015-02-18,10
AI-1017,2015-02-19,12
AI-1017,2015-02-20,18
AI-1017,2015-02-21,89
AI-1017,2015-02-22,39
AI-1017,2015-02-23,7
AI-1017,2015-02-24,17
AI-1017,2015-02-25,21
AI-1017,2015-02-26,30
AI-1017,2015-02-27,6
AI-1017,2015-02-28,78
AI-1017,2015-03-01,15
AI-1017,2015-03-02,34
AI-1017,2015-03-03,67
AI-1017,2015-03-04,63
AI-1017,2015-03-05,34
AI-1017,2015-03-06,45
AI-1017,2015-03-07,33
AI-1017,2015-03-08,15
AI-1017,2015-03-09,22
AI-1017,2015-03-10,79
AI-1017,2015-03-11,47
AI-1017,2015-03-12,21
AI-1017,2015-03-13,6
AI-1017,2015-03-14,6
AI-1017,2015-03-15,15
AI-1017,2015-03-16,35
AI-1017,2015-03-17,49
AI-1017,2015-03-18,32
AI-1017,2015-03-19,27
AI-1017,2015-03-20,32
AI-1017,2015-03-21,32
AI-1017,2015-03-22,27
AI-1017,2015-03-23,36
AI-1017,2015-03-24,104
AI-1017,2015-03-25,27
AI-1017,2015-03-26,33
AI-1017,2015-03-27,21
AI-1017,2015-03-28,54
AI-1017,2015-03-29,6
AI-1017,2015-03-31,9
AI-1017,2015-04-01,27
AI-1017,2015-04-02,70
AI-1017,2015-04-03,73
AI-1017,2015-04-04,73
AI-1017,2015-04-05,11
AI-1017,2015-04-06,34
AI-1017,2015-04-07,39
AI-1017,2015-04-08,14
AI-1017,2015-04-09,15
AI-1017,2015-04-10,33
AI-1017,2015-04-11,61
AI-1017,2015-04-12,43
AI-1017,2015-04-13,8
AI-1017,2015-04-14,70
AI-1017,2015-04-15,35
AI-1017,2015-04-16,24
AI-1017,2015-04-17,35
AI-1017,2015-04-18,34
AI-1017,2015-04-19,27
AI-1017,2015-04-20,6
AI-1017,2015-04-21,69
AI-1017,2015-04-22,26
AI-1017,2015-04-23,113
AI-1017,2015-04-24,48
AI-1017,2015-04-25,66
AI-1017,2015-04-26,17
AI-1017,2015-04-27,6
AI-1017,2015-04-28,41
AI-1017,2015-04-29,29
AI-1017,2015-04-30,72
AI-1017,2015-05-02,30
AI-1017,2015-05-03,19
AI-1017,2015-05-04,13
AI-1017,2015-05-05,60
AI-1017,2015-05-06,6
AI-1017,2015-05-07,14
AI-1017,2015-05-09,12
AI-1017,2015-05-11,16
AI-1017,2015-05-12,16
AI-1017,2015-05-13,17
AI-1017,2015-05-14,57
AI-1017,2015-05-15,9
AI-1017,2015-05-17,3
AI-1017,2015-05-29,3
AI-1017,2015-06-04,2
AI-1017,2015-06-10,6
AI-1017,2015-06-11,26
AI-1017,2015-06-12,49
AI-1017,2015-06-13,58
AI-1017,2015-06-16,33
AI-1017,2015-06-17,39
AI-1017,2015-06-18,69
AI-1017,2015-06-19,21
AI-1017,2015-06-20,61
AI-1017,2015-06-21,25
AI-1017,2015-06-22,9
AI-1017,2015-06-23,115
AI-1017,2015-06-24,27
AI-1017,2015-06-25,120
AI-1017,2015-06-26,38
AI-1017,2015-06-27,88
AI-1017,2015-06-29,3
AI-1017,2015-06-30,76
AI-1017,2015-07-01,6
AI-1017,2015-07-02,59
AI-1017,2015-07-03,7
AI-1017,2015-07-04,78
AI-1017,2015-07-05,25
AI-1017,2015-07-07,102
AI-1017,2015-07-08,12
AI-1017,2015-07-09,9
AI-1017,2015-07-10,50
AI-1017,2015-07-11,44
AI-1017,2015-07-12,28
AI-1017,2015-07-13,4
AI-1017,2015-07-14,108
AI-1017,2015-07-15,29
AI-1017,2015-07-16,52
AI-1017,2015-07-17,46
AI-1017,2015-07-18,33
AI-1017,2015-07-21,74
AI-1017,2015-07-22,12
AI-1017,2015-07-23,3
AI-1017,2015-07-31,12
AI-1017,2015-08-11,41
AI-1017,2015-08-12,2
AI-1017,2015-08-13,22
AI-1017,2015-08-14,10
AI-1017,2015-08-15,22
AI-1017,2015-08-16,3
AI-1017,2015-08-17,2
AI-1017,2015-08-18,84
AI-1017,2015-08-19,27
AI-1017,2015-08-20,52
AI-1017,2015-08-21,24
AI-1017,2015-08-22,144
AI-1017,2015-08-23,9
AI-1017,2015-08-24,3
AI-1017,2015-08-25,19
AI-1017,2015-08-26,19
AI-1017,2015-08-27,48
AI-1017,2015-08-28,18
AI-1017,2015-08-29,135
AI-1017,2015-08-30,37
AI-1017,2015-09-01,68
AI-1017,2015-09-02,9
AI-1017,2015-09-03,76
AI-1017,2015-09-04,21
AI-1017,2015-09-05,49
AI-1017,2015-09-06,21
AI-1017,2015-09-07,6
AI-1017,2015-09-08,51
AI-1017,2015-09-09,23
AI-1017,2015-09-10,97
AI-1017,2015-09-11,23
AI-1017,2015-09-12,9
AI-1017,2015-09-13,15
AI-1017,2015-09-14,2
AI-1017,2015-09-15,93
AI-1017,2015-09-16,35
AI-1017,2015-09-17,100
AI-1017,2015-09-18,36
AI-1017,2015-09-19,66
AI-1017,2015-09-20,36
AI-1017,2015-09-21,2
AI-1017,2015-09-22,106
AI-1017,2015-09-23,18
AI-1017,2015-09-24,58
AI-1017,2015-09-25,16
AI-1017,2015-09-26,93
AI-1017,2015-09-27,15
AI-1017,2015-09-28,5
AI-1017,2015-09-29,110
AI-1017,2015-09-30,33
AI-1017,2015-10-01,39
AI-1017,2015-10-02,32
AI-1017,2015-10-03,79
AI-1017,2015-10-04,21
AI-1017,2015-10-05,37
AI-1017,2015-10-06,81
AI-1017,2015-10-07,50
AI-1017,2015-10-08,92
AI-1017,2015-10-09,44
AI-1017,2015-10-10,55
AI-1017,2015-10-11,9
AI-1017,2015-10-12,9
AI-1017,2015-10-13,147
AI-1017,2015-10-14,6
AI-1017,2015-10-15,123
AI-1017,2015-10-16,16
AI-1017,2015-10-17,76
AI-1017,2015-10-18,42
AI-1017,2015-10-19,3
AI-1017,2015-10-20,93
AI-1017,2015-10-21,51
AI-1017,2015-10-22,82
AI-1017,2015-10-23,31
AI-1017,2015-10-24,91
AI-1017,2015-10-25,5
AI-1017,2015-10-26,2
AI-1017,2015-10-27,133
AI-1017,2015-10-28,9
AI-1017,2015-10-29,6
AI-1017,2015-10-30,6
AI-1017,2015-10-31,36
AI-1017,2015-11-01,9
AI-1017,2015-11-04,1
AI-1017,2015-11-06,11
AI-1017,2015-11-07,30
AI-1017,2015-11-10,27
AI-1017,2015-11-11,5
AI-1017,2015-11-13,10
AI-1017,2015-11-14,32
AI-1017,2015-11-15,21
AI-1017,2015-11-16,2
AI-1017,2015-11-17,58
AI-1017,2015-11-18,14
AI-1017,2015-11-19,88
AI-1017,2015-11-20,56
AI-1017,2015-11-21,90
AI-1017,2015-11-22,2
AI-1017,2015-11-23,1
AI-1017,2015-11-24,108
AI-1017,2015-11-25,9
AI-1017,2015-11-26,102
AI-1017,2015-11-27,22
AI-1017,2015-11-28,58
AI-1017,2015-11-29,22
AI-1017,2015-11-30,19
AI-1017,2015-12-01,81
AI-1017,2015-12-02,17
AI-1017,2015-12-03,68
AI-1017,2015-12-04,37
AI-1017,2015-12-05,125.5
AI-1017,2015-12-06,35
AI-1017,2015-12-07,15
AI-1017,2015-12-08,84
AI-1017,2015-12-09,38
AI-1017,2015-12-10,72
AI-1017,2015-12-11,42
AI-1017,2015-12-12,103
AI-1017,2015-12-13,11
AI-1017,2015-12-14,12
AI-1017,2015-12-15,66
AI-1017,2015-12-16,32
AI-1017,2015-12-17,28
AI-1017,2015-12-18,42
AI-1017,2015-12-19,67
AI-1017,2015-12-20,6
AI-1017,2015-12-21,2
AI-1017,2015-12-22,159
AI-1017,2015-12-23,9
AI-1017,2015-12-24,100
AI-1017,2015-12-25,6
AI-1017,2015-12-26,6
AI-1017,2015-12-29,55
AI-1017,2015-12-30,6
AI-1017,2015-12-31,10
AI-1018,2015-01-01,4
AI-1018,2015-01-02,6
AI-1018,2015-01-03,1
AI-1018,2015-01-04,6
AI-1018,2015-01-06,2
AI-1018,2015-01-07,1
AI-1018,2015-01-08,3
AI-1018,2015-01-09,4
AI-1018,2015-01-10,8
AI-1018,2015-01-11,6
AI-1018,2015-01-12,3
AI-1018,2015-01-13,8
AI-1018,2015-01-14,3
AI-1018,2015-01-15,4
AI-1018,2015-01-16,15
AI-1018,2015-01-17,5
AI-1018,2015-01-18,2
AI-1018,2015-01-19,7
AI-1018,2015-01-21,3
AI-1018,2015-01-22,4
AI-1018,2015-01-24,14
AI-1018,2015-01-25,3
AI-1018,2015-01-27,3
AI-1018,2015-01-28,3
AI-1018,2015-01-29,1
AI-1018,2015-01-30,2
AI-1018,2015-01-31,13
AI-1018,2015-02-01,22
AI-1018,2015-02-02,19
AI-1018,2015-02-03,11
AI-1018,2015-02-04,4
AI-1018,2015-02-06,2
AI-1018,2015-02-07,6
AI-1018,2015-02-08,1
AI-1018,2015-02-09,8
AI-1018,2015-02-10,6
AI-1018,2015-02-11,4
AI-1018,2015-02-13,5
AI-1018,2015-02-14,1
AI-1018,2015-02-15,5
AI-1018,2015-02-16,10
AI-1018,2015-02-17,17
AI-1018,2015-02-18,17
AI-1018,2015-02-20,5
AI-1018,2015-02-21,5
AI-1018,2015-02-22,1
